step,time,pf_lat,pf_lon,pf_alt,t1_lat,t1_lon,t1_alt,t1_yaw,t1_vx,t1_vy,t1_vz,t1_spd,t2_lat,t2_lon,t2_alt,t2_yaw,t2_vx,t2_vy,t2_vz,t2_spd
485,48.5000,32.000000000,126.000000000,0.0000,32.125000000,126.014581102,0.0000,-90.0000,24.266022,17.639734,0.000000,30.000000,32.032528594,126.000000000,300.0000,-180.0000,-62.352335,85.820627,-169.549422,200.000000
486,48.6000,32.000000000,126.000000000,0.0000,32.125000000,126.014549310,0.0000,-90.0000,24.266031,17.639720,0.000000,30.000000,32.032348239,126.000000000,300.0000,-180.0000,-62.352021,85.820195,-169.549755,200.000000
487,48.7000,32.000000000,126.000000000,0.0000,32.125000000,126.014517519,0.0000,-90.0000,24.266041,17.639707,0.000000,30.000000,32.032167884,126.000000000,300.0000,-180.0000,-62.351708,85.819763,-169.550089,200.000000
488,48.8000,32.000000000,126.000000000,0.0000,32.125000000,126.014485727,0.0000,-90.0000,24.266051,17.639693,0.000000,30.000000,32.031987530,126.000000000,300.0000,-180.0000,-62.351394,85.819331,-169.550423,200.000000
489,48.9000,32.000000000,126.000000000,0.0000,32.125000000,126.014453936,0.0000,-90.0000,24.266061,17.639680,0.000000,30.000000,32.031807175,126.000000000,300.0000,-180.0000,-62.351080,85.818900,-169.550757,200.000000
490,49.0000,32.000000000,126.000000000,0.0000,32.125000000,126.014422144,0.0000,-90.0000,24.266070,17.639666,0.000000,30.000000,32.031626820,126.000000000,300.0000,-180.0000,-62.350767,85.818468,-169.551091,200.000000
491,49.1000,32.000000000,126.000000000,0.0000,32.125000000,126.014390353,0.0000,-90.0000,24.266080,17.639653,0.000000,30.000000,32.031446466,126.000000000,300.0000,-180.0000,-62.350453,85.818036,-169.551425,200.000000
492,49.2000,32.000000000,126.000000000,0.0000,32.125000000,126.014358561,0.0000,-90.0000,24.266090,17.639639,0.000000,30.000000,32.031266111,126.000000000,300.0000,-180.0000,-62.350139,85.817604,-169.551759,200.000000
493,49.3000,32.000000000,126.000000000,0.0000,32.125000000,126.014326770,0.0000,-90.0000,24.266100,17.639626,0.000000,30.000000,32.031085756,126.000000000,300.0000,-180.0000,-62.349825,85.817172,-169.552093,200.000000
494,49.4000,32.000000000,126.000000000,0.0000,32.125000000,126.014294978,0.0000,-90.0000,24.266110,17.639612,0.000000,30.000000,32.030905401,126.000000000,300.0000,-180.0000,-62.349512,85.816741,-169.552427,200.000000
495,49.5000,32.000000000,126.000000000,0.0000,32.125000000,126.014263187,0.0000,-90.0000,24.266119,17.639599,0.000000,30.000000,32.030725047,126.000000000,300.0000,-180.0000,-62.349198,85.816309,-169.552761,200.000000
496,49.6000,32.000000000,126.000000000,0.0000,32.125000000,126.014231395,0.0000,-90.0000,24.266129,17.639585,0.000000,30.000000,32.030544692,126.000000000,300.0000,-180.0000,-62.348884,85.815877,-169.553095,200.000000
497,49.7000,32.000000000,126.000000000,0.0000,32.125000000,126.014199603,0.0000,-90.0000,24.266139,17.639572,0.000000,30.000000,32.030364337,126.000000000,300.0000,-180.0000,-62.348571,85.815445,-169.553428,200.000000
498,49.8000,32.000000000,126.000000000,0.0000,32.125000000,126.014167812,0.0000,-90.0000,24.266149,17.639559,0.000000,30.000000,32.030183983,126.000000000,300.0000,-180.0000,-62.348257,85.815013,-169.553762,200.000000
499,49.9000,32.000000000,126.000000000,0.0000,32.125000000,126.014136020,0.0000,-90.0000,24.266159,17.639545,0.000000,30.000000,32.030003628,126.000000000,300.0000,-180.0000,-62.347943,85.814582,-169.554096,200.000000
500,50.0000,32.000000000,126.000000000,0.0000,32.125000000,126.014104229,0.0000,-90.0000,24.266168,17.639532,0.000000,30.000000,32.029823273,126.000000000,300.0000,-180.0000,-62.347629,85.814150,-169.554430,200.000000
501,50.1000,32.000000000,126.000000000,0.0000,32.125000000,126.014072437,0.0000,-90.0000,24.266178,17.639518,0.000000,30.000000,32.029642918,126.000000000,300.0000,-180.0000,-62.347316,85.813718,-169.554764,200.000000
502,50.2000,32.000000000,126.000000000,0.0000,32.125000000,126.014040646,0.0000,-90.0000,24.266188,17.639505,0.000000,30.000000,32.029462564,126.000000000,300.0000,-180.0000,-62.347002,85.813286,-169.555098,200.000000
503,50.3000,32.000000000,126.000000000,0.0000,32.125000000,126.014008854,0.0000,-90.0000,24.266198,17.639491,0.000000,30.000000,32.029282209,126.000000000,300.0000,-180.0000,-62.346688,85.812855,-169.555432,200.000000
504,50.4000,32.000000000,126.000000000,0.0000,32.125000000,126.013977063,0.0000,-90.0000,24.266207,17.639478,0.000000,30.000000,32.029101854,126.000000000,300.0000,-180.0000,-62.346375,85.812423,-169.555766,200.000000
505,50.5000,32.000000000,126.000000000,0.0000,32.125000000,126.013945271,0.0000,-90.0000,24.266217,17.639464,0.000000,30.000000,32.028921499,126.000000000,300.0000,-180.0000,-62.346061,85.811991,-169.556100,200.000000
506,50.6000,32.000000000,126.000000000,0.0000,32.125000000,126.013913480,0.0000,-90.0000,24.266227,17.639451,0.000000,30.000000,32.028741145,126.000000000,300.0000,-180.0000,-62.345747,85.811559,-169.556433,200.000000
507,50.7000,32.000000000,126.000000000,0.0000,32.125000000,126.013881688,0.0000,-90.0000,24.266237,17.639437,0.000000,30.000000,32.028560790,126.000000000,300.0000,-180.0000,-62.345433,85.811127,-169.556767,200.000000
508,50.8000,32.000000000,126.000000000,0.0000,32.125000000,126.013849896,0.0000,-90.0000,24.266247,17.639424,0.000000,30.000000,32.028380435,126.000000000,300.0000,-180.0000,-62.345120,85.810696,-169.557101,200.000000
509,50.9000,32.000000000,126.000000000,0.0000,32.125000000,126.013818105,0.0000,-90.0000,24.266256,17.639410,0.000000,30.000000,32.028200080,126.000000000,300.0000,-180.0000,-62.344806,85.810264,-169.557435,200.000000
510,51.0000,32.000000000,126.000000000,0.0000,32.125000000,126.013786313,0.0000,-90.0000,24.266266,17.639397,0.000000,30.000000,32.028019725,126.000000000,300.0000,-180.0000,-62.344492,85.809832,-169.557769,200.000000
511,51.1000,32.000000000,126.000000000,0.0000,32.125000000,126.013754522,0.0000,-90.0000,24.266276,17.639383,0.000000,30.000000,32.027839371,126.000000000,300.0000,-180.0000,-62.344179,85.809400,-169.558103,200.000000
512,51.2000,32.000000000,126.000000000,0.0000,32.125000000,126.013722730,0.0000,-90.0000,24.266286,17.639370,0.000000,30.000000,32.027659016,126.000000000,300.0000,-180.0000,-62.343865,85.808968,-169.558437,200.000000
513,51.3000,32.000000000,126.000000000,0.0000,32.125000000,126.013690939,0.0000,-90.0000,24.266296,17.639357,0.000000,30.000000,32.027478661,126.000000000,300.0000,-180.0000,-62.343551,85.808537,-169.558771,200.000000
514,51.4000,32.000000000,126.000000000,0.0000,32.125000000,126.013659147,0.0000,-90.0000,24.266305,17.639343,0.000000,30.000000,32.027298306,126.000000000,300.0000,-180.0000,-62.343237,85.808105,-169.559104,200.000000
515,51.5000,32.000000000,126.000000000,0.0000,32.125000000,126.013627356,0.0000,-90.0000,24.266315,17.639330,0.000000,30.000000,32.027117951,126.000000000,300.0000,-180.0000,-62.342924,85.807673,-169.559438,200.000000
516,51.6000,32.000000000,126.000000000,0.0000,32.125000000,126.013595564,0.0000,-90.0000,24.266325,17.639316,0.000000,30.000000,32.026937597,126.000000000,300.0000,-180.0000,-62.342610,85.807241,-169.559772,200.000000
517,51.7000,32.000000000,126.000000000,0.0000,32.125000000,126.013563773,0.0000,-90.0000,24.266335,17.639303,0.000000,30.000000,32.026757242,126.000000000,300.0000,-180.0000,-62.342296,85.806809,-169.560106,200.000000
518,51.8000,32.000000000,126.000000000,0.0000,32.125000000,126.013531981,0.0000,-90.0000,24.266345,17.639289,0.000000,30.000000,32.026576887,126.000000000,300.0000,-180.0000,-62.341982,85.806378,-169.560440,200.000000
519,51.9000,32.000000000,126.000000000,0.0000,32.125000000,126.013500189,0.0000,-90.0000,24.266354,17.639276,0.000000,30.000000,32.026396532,126.000000000,300.0000,-180.0000,-62.341669,85.805946,-169.560774,200.000000
520,52.0000,32.000000000,126.000000000,0.0000,32.125000000,126.013468398,0.0000,-90.0000,24.266364,17.639262,0.000000,30.000000,32.026216177,126.000000000,300.0000,-180.0000,-62.341355,85.805514,-169.561108,200.000000
521,52.1000,32.000000000,126.000000000,0.0000,32.125000000,126.013436606,0.0000,-90.0000,24.266374,17.639249,0.000000,30.000000,32.026035822,126.000000000,300.0000,-180.0000,-62.341041,85.805082,-169.561442,200.000000
522,52.2000,32.000000000,126.000000000,0.0000,32.125000000,126.013404815,0.0000,-90.0000,24.266384,17.639235,0.000000,30.000000,32.025855468,126.000000000,300.0000,-180.0000,-62.340728,85.804650,-169.561775,200.000000
523,52.3000,32.000000000,126.000000000,0.0000,32.125000000,126.013373023,0.0000,-90.0000,24.266393,17.639222,0.000000,30.000000,32.025675113,126.000000000,300.0000,-180.0000,-62.340414,85.804219,-169.562109,200.000000
524,52.4000,32.000000000,126.000000000,0.0000,32.125000000,126.013341232,0.0000,-90.0000,24.266403,17.639208,0.000000,30.000000,32.025494758,126.000000000,300.0000,-180.0000,-62.340100,85.803787,-169.562443,200.000000
525,52.5000,32.000000000,126.000000000,0.0000,32.125000000,126.013309440,0.0000,-90.0000,24.266413,17.639195,0.000000,30.000000,32.025314403,126.000000000,300.0000,-180.0000,-62.339786,85.803355,-169.562777,200.000000
526,52.6000,32.000000000,126.000000000,0.0000,32.125000000,126.013277649,0.0000,-90.0000,24.266423,17.639182,0.000000,30.000000,32.025134048,126.000000000,300.0000,-180.0000,-62.339473,85.802923,-169.563111,200.000000
527,52.7000,32.000000000,126.000000000,0.0000,32.125000000,126.013245857,0.0000,-90.0000,24.266433,17.639168,0.000000,30.000000,32.024953693,126.000000000,300.0000,-180.0000,-62.339159,85.802491,-169.563445,200.000000
528,52.8000,32.000000000,126.000000000,0.0000,32.125000000,126.013214066,0.0000,-90.0000,24.266442,17.639155,0.000000,30.000000,32.024773338,126.000000000,300.0000,-180.0000,-62.338845,85.802059,-169.563778,200.000000
529,52.9000,32.000000000,126.000000000,0.0000,32.125000000,126.013182274,0.0000,-90.0000,24.266452,17.639141,0.000000,30.000000,32.024592983,126.000000000,300.0000,-180.0000,-62.338531,85.801628,-169.564112,200.000000
530,53.0000,32.000000000,126.000000000,0.0000,32.125000000,126.013150483,0.0000,-90.0000,24.266462,17.639128,0.000000,30.000000,32.024412629,126.000000000,300.0000,-180.0000,-62.338218,85.801196,-169.564446,200.000000
531,53.1000,32.000000000,126.000000000,0.0000,32.125000000,126.013118691,0.0000,-90.0000,24.266472,17.639114,0.000000,30.000000,32.024232274,126.000000000,300.0000,-180.0000,-62.337904,85.800764,-169.564780,200.000000
532,53.2000,32.000000000,126.000000000,0.0000,32.125000000,126.013086899,0.0000,-90.0000,24.266482,17.639101,0.000000,30.000000,32.024051919,126.000000000,300.0000,-180.0000,-62.337590,85.800332,-169.565114,200.000000
533,53.3000,32.000000000,126.000000000,0.0000,32.125000000,126.013055108,0.0000,-90.0000,24.266491,17.639087,0.000000,30.000000,32.023871564,126.000000000,300.0000,-180.0000,-62.337277,85.799900,-169.565448,200.000000
534,53.4000,32.000000000,126.000000000,0.0000,32.125000000,126.013023316,0.0000,-90.0000,24.266501,17.639074,0.000000,30.000000,32.023691209,126.000000000,300.0000,-180.0000,-62.336963,85.799469,-169.565782,200.000000
535,53.5000,32.000000000,126.000000000,0.0000,32.125000000,126.012991525,0.0000,-90.0000,24.266511,17.639060,0.000000,30.000000,32.023510854,126.000000000,300.0000,-180.0000,-62.336649,85.799037,-169.566115,200.000000
536,53.6000,32.000000000,126.000000000,0.0000,32.125000000,126.012959733,0.0000,-90.0000,24.266521,17.639047,0.000000,30.000000,32.023330499,126.000000000,300.0000,-180.0000,-62.336335,85.798605,-169.566449,200.000000
537,53.7000,32.000000000,126.000000000,0.0000,32.125000000,126.012927942,0.0000,-90.0000,24.266530,17.639033,0.000000,30.000000,32.023150144,126.000000000,300.0000,-180.0000,-62.336022,85.798173,-169.566783,200.000000
538,53.8000,32.000000000,126.000000000,0.0000,32.125000000,126.012896150,0.0000,-90.0000,24.266540,17.639020,0.000000,30.000000,32.022969789,126.000000000,300.0000,-180.0000,-62.335708,85.797741,-169.567117,200.000000
539,53.9000,32.000000000,126.000000000,0.0000,32.125000000,126.012864359,0.0000,-90.0000,24.266550,17.639006,0.000000,30.000000,32.022789434,126.000000000,300.0000,-180.0000,-62.335394,85.797309,-169.567451,200.000000
540,54.0000,32.000000000,126.000000000,0.0000,32.125000000,126.012832567,0.0000,-90.0000,24.266560,17.638993,0.000000,30.000000,32.022609079,126.000000000,300.0000,-180.0000,-62.335080,85.796878,-169.567784,200.000000
541,54.1000,32.000000000,126.000000000,0.0000,32.125000000,126.012800776,0.0000,-90.0000,24.266570,17.638980,0.000000,30.000000,32.022428724,126.000000000,300.0000,-180.0000,-62.334767,85.796446,-169.568118,200.000000
542,54.2000,32.000000000,126.000000000,0.0000,32.125000000,126.012768984,0.0000,-90.0000,24.266579,17.638966,0.000000,30.000000,32.022248370,126.000000000,300.0000,-180.0000,-62.334453,85.796014,-169.568452,200.000000
543,54.3000,32.000000000,126.000000000,0.0000,32.125000000,126.012737192,0.0000,-90.0000,24.266589,17.638953,0.000000,30.000000,32.022068015,126.000000000,300.0000,-180.0000,-62.334139,85.795582,-169.568786,200.000000
544,54.4000,32.000000000,126.000000000,0.0000,32.125000000,126.012705401,0.0000,-90.0000,24.266599,17.638939,0.000000,30.000000,32.021887660,126.000000000,300.0000,-180.0000,-62.333825,85.795150,-169.569120,200.000000
545,54.5000,32.000000000,126.000000000,0.0000,32.125000000,126.012673609,0.0000,-90.0000,24.266609,17.638926,0.000000,30.000000,32.021707305,126.000000000,300.0000,-180.0000,-62.333512,85.794719,-169.569454,200.000000
546,54.6000,32.000000000,126.000000000,0.0000,32.125000000,126.012641818,0.0000,-90.0000,24.266619,17.638912,0.000000,30.000000,32.021526950,126.000000000,300.0000,-180.0000,-62.333198,85.794287,-169.569787,200.000000
547,54.7000,32.000000000,126.000000000,0.0000,32.125000000,126.012610026,0.0000,-90.0000,24.266628,17.638899,0.000000,30.000000,32.021346595,126.000000000,300.0000,-180.0000,-62.332884,85.793855,-169.570121,200.000000
548,54.8000,32.000000000,126.000000000,0.0000,32.125000000,126.012578235,0.0000,-90.0000,24.266638,17.638885,0.000000,30.000000,32.021166240,126.000000000,300.0000,-180.0000,-62.332570,85.793423,-169.570455,200.000000
549,54.9000,32.000000000,126.000000000,0.0000,32.125000000,126.012546443,0.0000,-90.0000,24.266648,17.638872,0.000000,30.000000,32.020985885,126.000000000,300.0000,-180.0000,-62.332257,85.792991,-169.570789,200.000000
550,55.0000,32.000000000,126.000000000,0.0000,32.125000000,126.012514652,0.0000,-90.0000,24.266658,17.638858,0.000000,30.000000,32.020805530,126.000000000,300.0000,-180.0000,-62.331943,85.792559,-169.571123,200.000000
551,55.1000,32.000000000,126.000000000,0.0000,32.125000000,126.012482860,0.0000,-90.0000,24.266667,17.638845,0.000000,30.000000,32.020625175,126.000000000,300.0000,-180.0000,-62.331629,85.792128,-169.571456,200.000000
552,55.2000,32.000000000,126.000000000,0.0000,32.125000000,126.012451069,0.0000,-90.0000,24.266677,17.638831,0.000000,30.000000,32.020444820,126.000000000,300.0000,-180.0000,-62.331315,85.791696,-169.571790,200.000000
553,55.3000,32.000000000,126.000000000,0.0000,32.125000000,126.012419277,0.0000,-90.0000,24.266687,17.638818,0.000000,30.000000,32.020264465,126.000000000,300.0000,-180.0000,-62.331002,85.791264,-169.572124,200.000000
554,55.4000,32.000000000,126.000000000,0.0000,32.125000000,126.012387486,0.0000,-90.0000,24.266697,17.638804,0.000000,30.000000,32.020084110,126.000000000,300.0000,-180.0000,-62.330688,85.790832,-169.572458,200.000000
555,55.5000,32.000000000,126.000000000,0.0000,32.125000000,126.012355694,0.0000,-90.0000,24.266707,17.638791,0.000000,30.000000,32.019903755,126.000000000,300.0000,-180.0000,-62.330374,85.790400,-169.572792,200.000000
556,55.6000,32.000000000,126.000000000,0.0000,32.125000000,126.012323902,0.0000,-90.0000,24.266716,17.638778,0.000000,30.000000,32.019723400,126.000000000,300.0000,-180.0000,-62.330060,85.789968,-169.573125,200.000000
557,55.7000,32.000000000,126.000000000,0.0000,32.125000000,126.012292111,0.0000,-90.0000,24.266726,17.638764,0.000000,30.000000,32.019543045,126.000000000,300.0000,-180.0000,-62.329747,85.789537,-169.573459,200.000000
558,55.8000,32.000000000,126.000000000,0.0000,32.125000000,126.012260319,0.0000,-90.0000,24.266736,17.638751,0.000000,30.000000,32.019362690,126.000000000,300.0000,-180.0000,-62.329433,85.789105,-169.573793,200.000000
559,55.9000,32.000000000,126.000000000,0.0000,32.125000000,126.012228528,0.0000,-90.0000,24.266746,17.638737,0.000000,30.000000,32.019182335,126.000000000,300.0000,-180.0000,-62.329119,85.788673,-169.574127,200.000000
560,56.0000,32.000000000,126.000000000,0.0000,32.125000000,126.012196736,0.0000,-90.0000,24.266756,17.638724,0.000000,30.000000,32.019001980,126.000000000,300.0000,-180.0000,-62.328805,85.788241,-169.574461,200.000000
561,56.1000,32.000000000,126.000000000,0.0000,32.125000000,126.012164945,0.0000,-90.0000,24.266765,17.638710,0.000000,30.000000,32.018821624,126.000000000,300.0000,-180.0000,-62.328492,85.787809,-169.574794,200.000000
562,56.2000,32.000000000,126.000000000,0.0000,32.125000000,126.012133153,0.0000,-90.0000,24.266775,17.638697,0.000000,30.000000,32.018641269,126.000000000,300.0000,-180.0000,-62.328178,85.787377,-169.575128,200.000000
563,56.3000,32.000000000,126.000000000,0.0000,32.125000000,126.012101362,0.0000,-90.0000,24.266785,17.638683,0.000000,30.000000,32.018460914,126.000000000,300.0000,-180.0000,-62.327864,85.786945,-169.575462,200.000000
564,56.4000,32.000000000,126.000000000,0.0000,32.125000000,126.012069570,0.0000,-90.0000,24.266795,17.638670,0.000000,30.000000,32.018280559,126.000000000,300.0000,-180.0000,-62.327550,85.786514,-169.575796,200.000000
565,56.5000,32.000000000,126.000000000,0.0000,32.125000000,126.012037779,0.0000,-90.0000,24.266805,17.638656,0.000000,30.000000,32.018100204,126.000000000,300.0000,-180.0000,-62.327237,85.786082,-169.576130,200.000000
566,56.6000,32.000000000,126.000000000,0.0000,32.125000000,126.012005987,0.0000,-90.0000,24.266814,17.638643,0.000000,30.000000,32.017919849,126.000000000,300.0000,-180.0000,-62.326923,85.785650,-169.576463,200.000000
567,56.7000,32.000000000,126.000000000,0.0000,32.125000000,126.011974195,0.0000,-90.0000,24.266824,17.638629,0.000000,30.000000,32.017739494,126.000000000,300.0000,-180.0000,-62.326609,85.785218,-169.576797,200.000000
568,56.8000,32.000000000,126.000000000,0.0000,32.125000000,126.011942404,0.0000,-90.0000,24.266834,17.638616,0.000000,30.000000,32.017559139,126.000000000,300.0000,-180.0000,-62.326295,85.784786,-169.577131,200.000000
569,56.9000,32.000000000,126.000000000,0.0000,32.125000000,126.011910612,0.0000,-90.0000,24.266844,17.638603,0.000000,30.000000,32.017378784,126.000000000,300.0000,-180.0000,-62.325982,85.784354,-169.577465,200.000000
570,57.0000,32.000000000,126.000000000,0.0000,32.125000000,126.011878821,0.0000,-90.0000,24.266853,17.638589,0.000000,30.000000,32.017198429,126.000000000,300.0000,-180.0000,-62.325668,85.783923,-169.577799,200.000000
571,57.1000,32.000000000,126.000000000,0.0000,32.125000000,126.011847029,0.0000,-90.0000,24.266863,17.638576,0.000000,30.000000,32.017018074,126.000000000,300.0000,-180.0000,-62.325354,85.783491,-169.578132,200.000000
572,57.2000,32.000000000,126.000000000,0.0000,32.125000000,126.011815238,0.0000,-90.0000,24.266873,17.638562,0.000000,30.000000,32.016837719,126.000000000,300.0000,-180.0000,-62.325040,85.783059,-169.578466,200.000000
573,57.3000,32.000000000,126.000000000,0.0000,32.125000000,126.011783446,0.0000,-90.0000,24.266883,17.638549,0.000000,30.000000,32.016657363,126.000000000,300.0000,-180.0000,-62.324727,85.782627,-169.578800,200.000000
574,57.4000,32.000000000,126.000000000,0.0000,32.125000000,126.011751655,0.0000,-90.0000,24.266893,17.638535,0.000000,30.000000,32.016477008,126.000000000,300.0000,-180.0000,-62.324413,85.782195,-169.579134,200.000000
575,57.5000,32.000000000,126.000000000,0.0000,32.125000000,126.011719863,0.0000,-90.0000,24.266902,17.638522,0.000000,30.000000,32.016296653,126.000000000,300.0000,-180.0000,-62.324099,85.781763,-169.579467,200.000000
576,57.6000,32.000000000,126.000000000,0.0000,32.125000000,126.011688072,0.0000,-90.0000,24.266912,17.638508,0.000000,30.000000,32.016116298,126.000000000,300.0000,-180.0000,-62.323785,85.781331,-169.579801,200.000000
577,57.7000,32.000000000,126.000000000,0.0000,32.125000000,126.011656280,0.0000,-90.0000,24.266922,17.638495,0.000000,30.000000,32.015935943,126.000000000,300.0000,-180.0000,-62.323472,85.780900,-169.580135,200.000000
578,57.8000,32.000000000,126.000000000,0.0000,32.125000000,126.011624488,0.0000,-90.0000,24.266932,17.638481,0.000000,30.000000,32.015755588,126.000000000,300.0000,-180.0000,-62.323158,85.780468,-169.580469,200.000000
579,57.9000,32.000000000,126.000000000,0.0000,32.125000000,126.011592697,0.0000,-90.0000,24.266942,17.638468,0.000000,30.000000,32.015575233,126.000000000,300.0000,-180.0000,-62.322844,85.780036,-169.580802,200.000000
580,58.0000,32.000000000,126.000000000,0.0000,32.125000000,126.011560905,0.0000,-90.0000,24.266951,17.638454,0.000000,30.000000,32.015394878,126.000000000,300.0000,-180.0000,-62.322530,85.779604,-169.581136,200.000000
581,58.1000,32.000000000,126.000000000,0.0000,32.125000000,126.011529114,0.0000,-90.0000,24.266961,17.638441,0.000000,30.000000,32.015214522,126.000000000,300.0000,-180.0000,-62.322217,85.779172,-169.581470,200.000000
582,58.2000,32.000000000,126.000000000,0.0000,32.125000000,126.011497322,0.0000,-90.0000,24.266971,17.638427,0.000000,30.000000,32.015034167,126.000000000,300.0000,-180.0000,-62.321903,85.778740,-169.581804,200.000000
583,58.3000,32.000000000,126.000000000,0.0000,32.125000000,126.011465531,0.0000,-90.0000,24.266981,17.638414,0.000000,30.000000,32.014853812,126.000000000,300.0000,-180.0000,-62.321589,85.778308,-169.582137,200.000000
584,58.4000,32.000000000,126.000000000,0.0000,32.125000000,126.011433739,0.0000,-90.0000,24.266990,17.638401,0.000000,30.000000,32.014673457,126.000000000,300.0000,-180.0000,-62.321275,85.777877,-169.582471,200.000000
585,58.5000,32.000000000,126.000000000,0.0000,32.125000000,126.011401948,0.0000,-90.0000,24.267000,17.638387,0.000000,30.000000,32.014493102,126.000000000,300.0000,-180.0000,-62.320962,85.777445,-169.582805,200.000000
586,58.6000,32.000000000,126.000000000,0.0000,32.125000000,126.011370156,0.0000,-90.0000,24.267010,17.638374,0.000000,30.000000,32.014312747,126.000000000,300.0000,-180.0000,-62.320648,85.777013,-169.583139,200.000000
587,58.7000,32.000000000,126.000000000,0.0000,32.125000000,126.011338365,0.0000,-90.0000,24.267020,17.638360,0.000000,30.000000,32.014132391,126.000000000,300.0000,-180.0000,-62.320334,85.776581,-169.583472,200.000000
588,58.8000,32.000000000,126.000000000,0.0000,32.125000000,126.011306573,0.0000,-90.0000,24.267030,17.638347,0.000000,30.000000,32.013952036,126.000000000,300.0000,-180.0000,-62.320020,85.776149,-169.583806,200.000000
589,58.9000,32.000000000,126.000000000,0.0000,32.125000000,126.011274782,0.0000,-90.0000,24.267039,17.638333,0.000000,30.000000,32.013771681,126.000000000,300.0000,-180.0000,-62.319706,85.775717,-169.584140,200.000000
590,59.0000,32.000000000,126.000000000,0.0000,32.125000000,126.011242990,0.0000,-90.0000,24.267049,17.638320,0.000000,30.000000,32.013591326,126.000000000,300.0000,-180.0000,-62.319393,85.775285,-169.584474,200.000000
591,59.1000,32.000000000,126.000000000,0.0000,32.125000000,126.011211198,0.0000,-90.0000,24.267059,17.638306,0.000000,30.000000,32.013410971,126.000000000,300.0000,-180.0000,-62.319079,85.774854,-169.584807,200.000000
592,59.2000,32.000000000,126.000000000,0.0000,32.125000000,126.011179407,0.0000,-90.0000,24.267069,17.638293,0.000000,30.000000,32.013230615,126.000000000,300.0000,-180.0000,-62.318765,85.774422,-169.585141,200.000000
593,59.3000,32.000000000,126.000000000,0.0000,32.125000000,126.011147615,0.0000,-90.0000,24.267079,17.638279,0.000000,30.000000,32.013050260,126.000000000,300.0000,-180.0000,-62.318451,85.773990,-169.585475,200.000000
594,59.4000,32.000000000,126.000000000,0.0000,32.125000000,126.011115824,0.0000,-90.0000,24.267088,17.638266,0.000000,30.000000,32.012869905,126.000000000,300.0000,-180.0000,-62.318138,85.773558,-169.585809,200.000000
595,59.5000,32.000000000,126.000000000,0.0000,32.125000000,126.011084032,0.0000,-90.0000,24.267098,17.638252,0.000000,30.000000,32.012689550,126.000000000,300.0000,-180.0000,-62.317824,85.773126,-169.586142,200.000000
596,59.6000,32.000000000,126.000000000,0.0000,32.125000000,126.011052241,0.0000,-90.0000,24.267108,17.638239,0.000000,30.000000,32.012509195,126.000000000,300.0000,-180.0000,-62.317510,85.772694,-169.586476,200.000000
597,59.7000,32.000000000,126.000000000,0.0000,32.125000000,126.011020449,0.0000,-90.0000,24.267118,17.638226,0.000000,30.000000,32.012328839,126.000000000,300.0000,-180.0000,-62.317196,85.772262,-169.586810,200.000000
598,59.8000,32.000000000,126.000000000,0.0000,32.125000000,126.010988658,0.0000,-90.0000,24.267127,17.638212,0.000000,30.000000,32.012148484,126.000000000,300.0000,-180.0000,-62.316883,85.771830,-169.587144,200.000000
599,59.9000,32.000000000,126.000000000,0.0000,32.125000000,126.010956866,0.0000,-90.0000,24.267137,17.638199,0.000000,30.000000,32.011968129,126.000000000,300.0000,-180.0000,-62.316569,85.771399,-169.587477,200.000000
600,60.0000,32.000000000,126.000000000,0.0000,32.125000000,126.010925075,0.0000,-90.0000,24.267147,17.638185,0.000000,30.000000,32.011787774,126.000000000,300.0000,-180.0000,-62.316255,85.770967,-169.587811,200.000000
