step,time,pf_lat,pf_lon,pf_alt,t1_lat,t1_lon,t1_alt,t1_yaw,t1_vx,t1_vy,t1_vz,t1_spd,t2_lat,t2_lon,t2_alt,t2_yaw,t2_vx,t2_vy,t2_vz,t2_spd,t3_lat,t3_lon,t3_alt,t3_yaw,t3_vx,t3_vy,t3_vz,t3_spd
287,28.7000,31.999999999999,126.000000000000,0.000030221,32.077952887677,125.975105666611,300.000030605,-123.812034,99.759239259,145.448130838,-94.302361679,200.000000000000,32.077955769039,126.000000000000,2650.262458131,-180.000000,-117.503213833,161.729299116,-6.052152209,200.000000000000,32.068238715836,126.000000000000,300.000030552,-180.000000,-62.414436097,85.906101421,-169.483273232,200.000000000000
288,28.8000,31.999999999999,126.000000000000,0.000030221,32.077852526412,125.974929668144,300.000030606,-123.812034,99.759783073,145.447690723,-94.302465209,200.000000000000,32.077855445016,126.000000000000,2666.879810267,-180.000000,-117.503207603,161.729290543,-6.052502246,200.000000000000,32.068058362189,126.000000000000,300.000030551,-180.000000,-62.414122517,85.905669815,-169.483607479,200.000000000000
289,28.9000,31.999999999999,126.000000000000,0.000030221,32.077752165146,125.974753669869,300.000030605,-123.812034,99.760326885,145.447250606,-94.302568739,200.000000000000,32.077755121253,126.000000000000,2683.497162402,-180.000000,-117.503201374,161.729281969,-6.052852281,200.000000000000,32.067878008537,126.000000000000,300.000030549,-180.000000,-62.413808937,85.905238208,-169.483941724,200.000000000000
290,29.0000,31.999999999999,126.000000000000,0.000030221,32.077651803878,125.974577671787,300.000030604,-123.812034,99.760870695,145.446810488,-94.302672269,200.000000000000,32.077654797751,126.000000000000,2700.114514538,-180.000000,-117.503195144,161.729273394,-6.053202316,200.000000000000,32.067697654880,126.000000000000,300.000030549,-180.000000,-62.413495356,85.904806601,-169.484275968,200.000000000000
291,29.1000,31.999999999999,126.000000000000,0.000030221,32.077551442608,125.974401673897,300.000030604,-123.812034,99.761414503,145.446370367,-94.302775799,200.000000000000,32.077554474509,126.000000000000,2716.731866674,-180.000000,-117.503188914,161.729264819,-6.053552350,200.000000000000,32.067517301218,126.000000000000,300.000030548,-180.000000,-62.413181774,85.904374993,-169.484610210,200.000000000000
292,29.2000,31.999999999999,126.000000000000,0.000030221,32.077451081337,125.974225676200,300.000030603,-123.812034,99.761958308,145.445930245,-94.302879329,200.000000000000,32.077454151529,126.000000000000,2733.349218810,-180.000000,-117.503182684,161.729256244,-6.053902383,200.000000000000,32.067336947551,126.000000000000,300.000030548,-180.000000,-62.412868191,85.903943383,-169.484944450,200.000000000000
293,29.3000,31.999999999999,126.000000000000,0.000030221,32.077350720064,125.974049678694,300.000030603,-123.812034,99.762502112,145.445490121,-94.302982858,200.000000000000,32.077353828808,126.000000000000,2749.966570945,-180.000000,-117.503176453,161.729247668,-6.054252415,200.000000000000,32.067156593879,126.000000000000,300.000030547,-180.000000,-62.412554608,85.903511773,-169.485278689,200.000000000000
294,29.4000,31.999999999999,126.000000000000,0.000030221,32.077250358790,125.973873681381,300.000030602,-123.812034,99.763045913,145.445049995,-94.303086387,200.000000000000,32.077253506349,126.000000000000,2766.583923080,-180.000000,-117.503170222,161.729239091,-6.054602445,200.000000000000,32.066976240201,126.000000000000,300.000030546,-180.000000,-62.412241025,85.903080162,-169.485612926,200.000000000000
295,29.5000,31.999999999999,126.000000000000,0.000030221,32.077149997514,125.973697684261,300.000030602,-123.812034,99.763589712,145.444609868,-94.303189915,200.000000000000,32.077153184151,126.000000000000,2783.201275216,-180.000000,-117.503163990,161.729230514,-6.054952475,200.000000000000,32.066795886518,126.000000000000,300.000030545,-180.000000,-62.411927440,85.902648551,-169.485947161,200.000000000000
296,29.6000,31.999999999999,126.000000000000,0.000030221,32.077049636236,125.973521687332,300.000030600,-123.812034,99.764133509,145.444169739,-94.303293443,200.000000000000,32.077052862213,126.000000000000,2799.818627353,-180.000000,-117.503157758,161.729221937,-6.055302505,200.000000000000,32.066615532830,126.000000000000,300.000030544,-180.000000,-62.411613855,85.902216938,-169.486281395,200.000000000000
297,29.7000,31.999999999999,126.000000000000,0.000030221,32.076949274957,125.973345690596,300.000030600,-123.812034,99.764677304,145.443729608,-94.303396971,200.000000000000,32.076952540535,126.000000000000,2816.435979488,-180.000000,-117.503151526,161.729213359,-6.055652533,200.000000000000,32.066435179137,126.000000000000,300.000030545,-180.000000,-62.411300270,85.901785325,-169.486615627,200.000000000000
298,29.8000,31.999999999999,126.000000000000,0.000030221,32.076848913676,125.973169694052,300.000030600,-123.812034,99.765221096,145.443289475,-94.303500499,200.000000000000,32.076852219119,126.000000000000,2833.053331623,-180.000000,-117.503145294,161.729204781,-6.056002560,200.000000000000,32.066254825439,126.000000000000,300.000030543,-180.000000,-62.410986684,85.901353710,-169.486949857,200.000000000000
299,29.9000,31.999999999999,126.000000000000,0.000030221,32.076748552394,125.972993697701,300.000030600,-123.812034,99.765764887,145.442849340,-94.303604026,200.000000000000,32.076751897963,126.000000000000,2849.670683760,-180.000000,-117.503139061,161.729196202,-6.056352586,200.000000000000,32.066074471736,126.000000000000,300.000030542,-180.000000,-62.410673097,85.900922095,-169.487284086,200.000000000000
300,30.0000,31.999999999999,126.000000000000,0.000030221,32.076648191110,125.972817701541,300.000030598,-123.812034,99.766308675,145.442409204,-94.303707554,200.000000000000,32.076651577068,126.000000000000,2866.288035895,-180.000000,-117.503132828,161.729187623,-6.056702612,200.000000000000,32.065894118028,126.000000000000,300.000030542,-180.000000,-62.410359509,85.900490479,-169.487618313,200.000000000000
301,30.1000,31.999999999999,126.000000000000,0.000030221,32.076547829824,125.972641705574,300.000030598,-123.812034,99.766852461,145.441969066,-94.303811080,200.000000000000,32.076551256433,126.000000000000,2882.905388030,-180.000000,-117.503126594,161.729179043,-6.057052636,200.000000000000,32.065713764314,126.000000000000,300.000030540,-180.000000,-62.410045921,85.900058862,-169.487952538,200.000000000000
302,30.2000,31.999999999999,126.000000000000,0.000030221,32.076447468537,125.972465709800,300.000030598,-123.812034,99.767396245,145.441528926,-94.303914607,200.000000000000,32.076450936059,126.000000000000,2899.522740167,-180.000000,-117.503120360,161.729170463,-6.057402660,200.000000000000,32.065533410595,126.000000000000,300.000030539,-180.000000,-62.409732333,85.899627244,-169.488286762,200.000000000000
303,30.3000,31.999999999999,126.000000000000,0.000030221,32.076347107248,125.972289714217,300.000030597,-123.812034,99.767940027,145.441088784,-94.304018133,200.000000000000,32.076350615946,126.000000000000,2916.140092303,-180.000000,-117.503114126,161.729161882,-6.057752682,200.000000000000,32.065353056872,126.000000000000,300.000030538,-180.000000,-62.409418743,85.899195625,-169.488620984,200.000000000000
304,30.4000,31.999999999999,126.000000000000,0.000030221,32.076246745958,125.972113718827,300.000030597,-123.812034,99.768483807,145.440648640,-94.304121659,200.000000000000,32.076250296094,126.000000000000,2932.757444439,-180.000000,-117.503107891,161.729153301,-6.058102704,200.000000000000,32.065172703143,126.000000000000,300.000030538,-180.000000,-62.409105153,85.898764006,-169.488955204,200.000000000000
305,30.5000,31.999999999999,126.000000000000,0.000030221,32.076146384666,125.971937723629,300.000030596,-123.812034,99.769027585,145.440208495,-94.304225185,200.000000000000,32.076149976502,126.000000000000,2949.374796575,-180.000000,-117.503101657,161.729144719,-6.058452725,200.000000000000,32.064992349408,126.000000000000,300.000030537,-180.000000,-62.408791563,85.898332385,-169.489289423,200.000000000000
306,30.6000,31.999999999999,126.000000000000,0.000030221,32.076046023372,125.971761728623,300.000030596,-123.812034,99.769571360,145.439768348,-94.304328710,200.000000000000,32.076049657171,126.000000000000,2965.992148710,-180.000000,-117.503095421,161.729136137,-6.058802744,200.000000000000,32.064811995669,126.000000000000,300.000030535,-180.000000,-62.408477971,85.897900764,-169.489623640,200.000000000000
307,30.7000,31.999999999999,126.000000000000,0.000030221,32.075945662077,125.971585733810,300.000030596,-123.812034,99.770115134,145.439328199,-94.304432235,200.000000000000,32.075949338100,126.000000000000,2982.609500845,-180.000000,-117.503089186,161.729127555,-6.059152763,200.000000000000,32.064631641925,126.000000000000,300.000030534,-180.000000,-62.408164380,85.897469142,-169.489957855,200.000000000000
308,30.8000,31.999999999999,126.000000000000,0.000030221,32.075845300780,125.971409739189,300.000030597,-123.812034,99.770658905,145.438888048,-94.304535760,200.000000000000,32.075849019290,126.000000000000,2999.226852981,-180.000000,-117.503082950,161.729118972,-6.059502781,200.000000000000,32.064451288175,126.000000000000,300.000030534,-180.000000,-62.407850787,85.897037519,-169.490292069,200.000000000000
309,30.9000,31.999999999999,126.000000000000,0.000030221,32.075744939482,125.971233744760,300.000030594,-123.812034,99.771202674,145.438447896,-94.304639285,200.000000000000,32.075748700741,126.000000000000,3015.844205117,-180.000000,-117.503076713,161.729110388,-6.059852798,200.000000000000,32.064270934421,126.000000000000,300.000030535,-180.000000,-62.407537194,85.896605895,-169.490626281,200.000000000000
310,31.0000,31.999999999999,126.000000000000,0.000030221,32.075644578182,125.971057750523,300.000030594,-123.812034,99.771746441,145.438007742,-94.304742809,200.000000000000,32.075648382453,126.000000000000,3032.461557252,-180.000000,-117.503070477,161.729101804,-6.060202814,200.000000000000,32.064090580661,126.000000000000,300.000030534,-180.000000,-62.407223600,85.896174270,-169.490960491,200.000000000000
311,31.1000,31.999999999999,126.000000000000,0.000030221,32.075544216881,125.970881756479,300.000030593,-123.812034,99.772290206,145.437567586,-94.304846333,200.000000000000,32.075548064425,126.000000000000,3049.078909390,-180.000000,-117.503064240,161.729093220,-6.060552830,200.000000000000,32.063910226896,126.000000000000,300.000030532,-180.000000,-62.406910006,85.895742645,-169.491294700,200.000000000000
312,31.2000,31.999999999999,126.000000000000,0.000030221,32.075443855578,125.970705762627,300.000030593,-123.812034,99.772833968,145.437127428,-94.304949857,200.000000000000,32.075447746658,126.000000000000,3065.696261525,-180.000000,-117.503058002,161.729084635,-6.060902844,200.000000000000,32.063729873126,126.000000000000,300.000030532,-180.000000,-62.406596411,85.895311018,-169.491628907,200.000000000000
313,31.3000,31.999999999999,126.000000000000,0.000030221,32.075343494273,125.970529768967,300.000030593,-123.812034,99.773377729,145.436687268,-94.305053380,200.000000000000,32.075347429151,126.000000000000,3082.313613662,-180.000000,-117.503051765,161.729076049,-6.061252857,200.000000000000,32.063549519351,126.000000000000,300.000030532,-180.000000,-62.406282815,85.894879391,-169.491963112,200.000000000000
314,31.4000,31.999999999999,126.000000000000,0.000030221,32.075243132967,125.970353775500,300.000030593,-123.812034,99.773921487,145.436247107,-94.305156903,200.000000000000,32.075247111905,126.000000000000,3098.930965796,-180.000000,-117.503045527,161.729067463,-6.061602870,200.000000000000,32.063369165570,126.000000000000,300.000030530,-180.000000,-62.405969219,85.894447763,-169.492297316,200.000000000000
315,31.5000,31.999999999999,126.000000000000,0.000030221,32.075142771659,125.970177782225,300.000030591,-123.812034,99.774465244,145.435806944,-94.305260426,200.000000000000,32.075146794920,126.000000000000,3115.548317932,-180.000000,-117.503039288,161.729058877,-6.061952881,200.000000000000,32.063188811785,126.000000000000,300.000030530,-180.000000,-62.405655622,85.894016134,-169.492631518,200.000000000000
316,31.6000,31.999999999999,126.000000000000,0.000030221,32.075042410349,125.970001789142,300.000030589,-123.812034,99.775008998,145.435366779,-94.305363948,200.000000000000,32.075046478196,126.000000000000,3132.165670067,-180.000000,-117.503033050,161.729050290,-6.062302892,200.000000000000,32.063008457994,126.000000000000,300.000030528,-180.000000,-62.405342025,85.893584504,-169.492965718,200.000000000000
317,31.7000,31.999999999999,126.000000000000,0.000030221,32.074942049038,125.969825796251,300.000030590,-123.812034,99.775552750,145.434926612,-94.305467471,200.000000000000,32.074946161732,126.000000000000,3148.783022203,-180.000000,-117.503026811,161.729041703,-6.062652901,200.000000000000,32.062828104198,126.000000000000,300.000030527,-180.000000,-62.405028427,85.893152873,-169.493299917,200.000000000000
318,31.8000,31.999999999999,126.000000000000,0.000030221,32.074841687726,125.969649803552,300.000030589,-123.812034,99.776096499,145.434486444,-94.305570993,200.000000000000,32.074845845529,126.000000000000,3165.400374339,-180.000000,-117.503020571,161.729033115,-6.063002910,200.000000000000,32.062647750397,126.000000000000,300.000030526,-180.000000,-62.404714828,85.892721241,-169.493634114,200.000000000000
319,31.9000,31.999999999999,126.000000000000,0.000030221,32.074741326411,125.969473811046,300.000030588,-123.812034,99.776640247,145.434046273,-94.305674514,200.000000000000,32.074745529586,126.000000000000,3182.017726474,-180.000000,-117.503014332,161.729024527,-6.063352918,200.000000000000,32.062467396591,126.000000000000,300.000030524,-180.000000,-62.404401229,85.892289609,-169.493968309,200.000000000000
320,32.0000,31.999999999999,126.000000000000,0.000030221,32.074640965096,125.969297818732,300.000030588,-123.812034,99.777183993,145.433606101,-94.305778036,200.000000000000,32.074645213904,126.000000000000,3198.635078611,-180.000000,-117.503008091,161.729015938,-6.063702924,200.000000000000,32.062287042780,126.000000000000,300.000030523,-180.000000,-62.404087629,85.891857975,-169.494302502,200.000000000000
321,32.1000,31.999999999999,126.000000000000,0.000030221,32.074540603778,125.969121826611,300.000030587,-123.812034,99.777727736,145.433165927,-94.305881557,200.000000000000,32.074544898483,126.000000000000,3215.252430747,-180.000000,-117.503001851,161.729007349,-6.064052930,200.000000000000,32.062106688964,126.000000000000,300.000030523,-180.000000,-62.403774028,85.891426341,-169.494636694,200.000000000000
322,32.2000,31.999999999999,126.000000000000,0.000030221,32.074440242459,125.968945834681,300.000030587,-123.812034,99.778271477,145.432725752,-94.305985077,200.000000000000,32.074444583323,126.000000000000,3231.869782883,-180.000000,-117.502995610,161.728998759,-6.064402935,200.000000000000,32.061926335142,126.000000000000,300.000030522,-180.000000,-62.403460427,85.890994706,-169.494970885,200.000000000000
323,32.3000,31.999999999999,126.000000000000,0.000030221,32.074339881138,125.968769842944,300.000030586,-123.812034,99.778815216,145.432285574,-94.306088598,200.000000000000,32.074344268423,126.000000000000,3248.487135017,-180.000000,-117.502989369,161.728990169,-6.064752939,200.000000000000,32.061745981316,126.000000000000,300.000030521,-180.000000,-62.403146825,85.890563070,-169.495305073,200.000000000000
324,32.4000,31.999999999999,126.000000000000,0.000030221,32.074239519816,125.968593851399,300.000030586,-123.812034,99.779358953,145.431845395,-94.306192118,200.000000000000,32.074243953784,126.000000000000,3265.104487155,-180.000000,-117.502983128,161.728981578,-6.065102942,200.000000000000,32.061565627484,126.000000000000,300.000030520,-180.000000,-62.402833222,85.890131433,-169.495639260,200.000000000000
325,32.5000,31.999999999999,126.000000000000,0.000030221,32.074139158493,125.968417860047,300.000030586,-123.812034,99.779902688,145.431405214,-94.306295638,200.000000000000,32.074143639405,126.000000000000,3281.721839291,-180.000000,-117.502976886,161.728972987,-6.065452945,200.000000000000,32.061385273647,126.000000000000,300.000030520,-180.000000,-62.402519619,85.889699796,-169.495973445,200.000000000000
326,32.6000,31.999999999999,126.000000000000,0.000030221,32.074038797167,125.968241868886,300.000030585,-123.812034,99.780446421,145.430965031,-94.306399158,200.000000000000,32.074043325287,126.000000000000,3298.339191427,-180.000000,-117.502970644,161.728964396,-6.065802946,200.000000000000,32.061204919805,126.000000000000,300.000030519,-180.000000,-62.402206015,85.889268157,-169.496307629,200.000000000000
327,32.7000,31.999999999999,126.000000000000,0.000030221,32.073938435840,125.968065877918,300.000030585,-123.812034,99.780990151,145.430524847,-94.306502677,200.000000000000,32.073943011430,126.000000000000,3314.956543562,-180.000000,-117.502964401,161.728955804,-6.066152946,200.000000000000,32.061024565958,126.000000000000,300.000030519,-180.000000,-62.401892411,85.888836518,-169.496641811,200.000000000000
328,32.8000,31.999999999999,126.000000000000,0.000030221,32.073838074512,125.967889887142,300.000030584,-123.812034,99.781533880,145.430084661,-94.306606196,200.000000000000,32.073842697833,126.000000000000,3331.573895697,-180.000000,-117.502958158,161.728947211,-6.066502946,200.000000000000,32.060844212106,126.000000000000,300.000030517,-180.000000,-62.401578806,85.888404877,-169.496975991,200.000000000000
329,32.9000,31.999999999999,126.000000000000,0.000030221,32.073737713181,125.967713896559,300.000030582,-123.812034,99.782077606,145.429644473,-94.306709715,200.000000000000,32.073742384497,126.000000000000,3348.191247833,-180.000000,-117.502951915,161.728938618,-6.066852944,200.000000000000,32.060663858248,126.000000000000,300.000030517,-180.000000,-62.401265200,85.887973236,-169.497310170,200.000000000000
330,33.0000,31.999999999999,126.000000000000,0.000030221,32.073637351850,125.967537906167,300.000030582,-123.812034,99.782621330,145.429204283,-94.306813233,200.000000000000,32.073642071422,126.000000000000,3364.808599970,-180.000000,-117.502945672,161.728930025,-6.067202942,200.000000000000,32.060483504386,126.000000000000,300.000030516,-180.000000,-62.400951594,85.887541594,-169.497644347,200.000000000000
331,33.1000,31.999999999999,126.000000000000,0.000030221,32.073536990516,125.967361915968,300.000030582,-123.812034,99.783165052,145.428764091,-94.306916752,200.000000000000,32.073541758607,126.000000000000,3381.425952106,-180.000000,-117.502939428,161.728921431,-6.067552938,200.000000000000,32.060303150518,126.000000000000,300.000030514,-180.000000,-62.400637987,85.887109951,-169.497978522,200.000000000000
332,33.2000,31.999999999999,126.000000000000,0.000030221,32.073436629181,125.967185925961,300.000030581,-123.812034,99.783708772,145.428323898,-94.307020270,200.000000000000,32.073441446053,126.000000000000,3398.043304241,-180.000000,-117.502933184,161.728912836,-6.067902934,200.000000000000,32.060122796645,126.000000000000,300.000030514,-180.000000,-62.400324380,85.886678308,-169.498312695,200.000000000000
333,33.3000,31.999999999999,126.000000000000,0.000030221,32.073336267845,125.967009936147,300.000030580,-123.812034,99.784252489,145.427883702,-94.307123787,200.000000000000,32.073341133759,126.000000000000,3414.660656378,-180.000000,-117.502926939,161.728904241,-6.068252929,200.000000000000,32.059942442767,126.000000000000,300.000030514,-180.000000,-62.400010771,85.886246663,-169.498646867,200.000000000000
334,33.4000,31.999999999999,126.000000000000,0.000030221,32.073235906507,125.966833946524,300.000030580,-123.812034,99.784796205,145.427443505,-94.307227305,200.000000000000,32.073240821726,126.000000000000,3431.278008513,-180.000000,-117.502920694,161.728895646,-6.068602922,200.000000000000,32.059762088884,126.000000000000,300.000030513,-180.000000,-62.399697163,85.885815018,-169.498981038,200.000000000000
335,33.5000,31.999999999999,126.000000000000,0.000030221,32.073135545167,125.966657957094,300.000030579,-123.812034,99.785339918,145.427003307,-94.307330822,200.000000000000,32.073140509954,126.000000000000,3447.895360650,-180.000000,-117.502914449,161.728887050,-6.068952915,200.000000000000,32.059581734996,126.000000000000,300.000030511,-180.000000,-62.399383553,85.885383371,-169.499315206,200.000000000000
336,33.6000,31.999999999999,126.000000000000,0.000030221,32.073035183826,125.966481967856,300.000030580,-123.812034,99.785883629,145.426563106,-94.307434338,200.000000000000,32.073040198443,126.000000000000,3464.512712784,-180.000000,-117.502908203,161.728878454,-6.069302907,200.000000000000,32.059401381102,126.000000000000,300.000030510,-180.000000,-62.399069943,85.884951724,-169.499649373,200.000000000000
337,33.7000,31.999999999999,126.000000000000,0.000030221,32.072934822483,125.966305978811,300.000030579,-123.812034,99.786427339,145.426122904,-94.307537855,200.000000000000,32.072939887192,126.000000000000,3481.130064921,-180.000000,-117.502901957,161.728869857,-6.069652898,200.000000000000,32.059221027204,126.000000000000,300.000030510,-180.000000,-62.398756333,85.884520076,-169.499983538,200.000000000000
338,33.8000,31.999999999999,126.000000000000,0.000030221,32.072834461139,125.966129989957,300.000030577,-123.812034,99.786971046,145.425682699,-94.307641371,200.000000000000,32.072839576201,126.000000000000,3497.747417055,-180.000000,-117.502895711,161.728861260,-6.070002889,200.000000000000,32.059040673300,126.000000000000,300.000030509,-180.000000,-62.398442721,85.884088427,-169.500317702,200.000000000000
339,33.9000,31.999999999999,126.000000000000,0.000030221,32.072734099792,125.965954001296,300.000030576,-123.812034,99.787514750,145.425242494,-94.307744887,200.000000000000,32.072739265472,126.000000000000,3514.364769193,-180.000000,-117.502889465,161.728852662,-6.070352878,200.000000000000,32.058860319391,126.000000000000,300.000030508,-180.000000,-62.398129109,85.883656777,-169.500651864,200.000000000000
340,34.0000,31.999999999999,126.000000000000,0.000030221,32.072633738445,125.965778012827,300.000030578,-123.812034,99.788058453,145.424802286,-94.307848403,200.000000000000,32.072638955003,126.000000000000,3530.982121329,-180.000000,-117.502883218,161.728844064,-6.070702866,200.000000000000,32.058679965477,126.000000000000,300.000030506,-180.000000,-62.397815497,85.883225127,-169.500986024,200.000000000000
341,34.1000,31.999999999999,126.000000000000,0.000030221,32.072533377096,125.965602024550,300.000030577,-123.812034,99.788602154,145.424362076,-94.307951918,200.000000000000,32.072538644794,126.000000000000,3547.599473463,-180.000000,-117.502876970,161.728835465,-6.071052853,200.000000000000,32.058499611558,126.000000000000,300.000030506,-180.000000,-62.397501884,85.882793475,-169.501320182,200.000000000000
342,34.2000,31.999999999999,126.000000000000,0.000030221,32.072433015745,125.965426036466,300.000030576,-123.812034,99.789145852,145.423921865,-94.308055433,200.000000000000,32.072438334847,126.000000000000,3564.216825600,-180.000000,-117.502870723,161.728826866,-6.071402840,200.000000000000,32.058319257634,126.000000000000,300.000030505,-180.000000,-62.397188270,85.882361823,-169.501654339,200.000000000000
343,34.3000,31.999999999999,126.000000000000,0.000030221,32.072332654392,125.965250048574,300.000030575,-123.812034,99.789689548,145.423481652,-94.308158948,200.000000000000,32.072338025159,126.000000000000,3580.834177736,-180.000000,-117.502864475,161.728818267,-6.071752825,200.000000000000,32.058138903705,126.000000000000,300.000030504,-180.000000,-62.396874655,85.881930170,-169.501988494,200.000000000000
344,34.4000,31.999999999999,126.000000000000,0.000030221,32.072232293038,125.965074060874,300.000030575,-123.812034,99.790233242,145.423041437,-94.308262462,200.000000000000,32.072237715733,126.000000000000,3597.451529872,-180.000000,-117.502858226,161.728809666,-6.072102810,200.000000000000,32.057958549770,126.000000000000,300.000030504,-180.000000,-62.396561040,85.881498516,-169.502322648,200.000000000000
345,34.5000,31.999999999999,126.000000000000,0.000030221,32.072131931683,125.964898073366,300.000030574,-123.812034,99.790776934,145.422601221,-94.308365976,200.000000000000,32.072137406567,126.000000000000,3614.068882008,-180.000000,-117.502851978,161.728801066,-6.072452793,200.000000000000,32.057778195830,126.000000000000,300.000030503,-180.000000,-62.396247425,85.881066861,-169.502656800,200.000000000000
346,34.6000,31.999999999999,126.000000000000,0.000030221,32.072031570325,125.964722086051,300.000030575,-123.812034,99.791320624,145.422161002,-94.308469490,200.000000000000,32.072037097662,126.000000000000,3630.686234144,-180.000000,-117.502845729,161.728792465,-6.072802776,200.000000000000,32.057597841886,126.000000000000,300.000030501,-180.000000,-62.395933808,85.880635205,-169.502990950,200.000000000000
347,34.7000,31.999999999999,126.000000000000,0.000030221,32.071931208967,125.964546098927,300.000030573,-123.812034,99.791864312,145.421720782,-94.308573004,200.000000000000,32.071936789017,126.000000000000,3647.303586280,-180.000000,-117.502839479,161.728783863,-6.073152758,200.000000000000,32.057417487936,126.000000000000,300.000030502,-180.000000,-62.395620191,85.880203548,-169.503325098,200.000000000000
348,34.8000,31.999999999999,126.000000000000,0.000030221,32.071830847606,125.964370111996,300.000030573,-123.812034,99.792407997,145.421280560,-94.308676517,200.000000000000,32.071836480633,126.000000000000,3663.920938416,-180.000000,-117.502833230,161.728775261,-6.073502739,200.000000000000,32.057237133981,126.000000000000,300.000030500,-180.000000,-62.395306574,85.879771891,-169.503659245,200.000000000000
349,34.9000,31.999999999999,126.000000000000,0.000030221,32.071730486244,125.964194125258,300.000030573,-123.812034,99.792951681,145.420840336,-94.308780030,200.000000000000,32.071736172509,126.000000000000,3680.538290551,-180.000000,-117.502826979,161.728766659,-6.073852719,200.000000000000,32.057056780021,126.000000000000,300.000030499,-180.000000,-62.394992956,85.879340232,-169.503993391,200.000000000000
350,35.0000,31.999999999999,126.000000000000,0.000030221,32.071630124881,125.964018138711,300.000030573,-123.812034,99.793495362,145.420400111,-94.308883543,200.000000000000,32.071635864647,126.000000000000,3697.155642686,-180.000000,-117.502820729,161.728758056,-6.074202698,200.000000000000,32.056876426055,126.000000000000,300.000030498,-180.000000,-62.394679337,85.878908573,-169.504327534,200.000000000000
351,35.1000,31.999999999999,126.000000000000,0.000030221,32.071529763516,125.963842152357,300.000030572,-123.812034,99.794039041,145.419959883,-94.308987055,200.000000000000,32.071535557044,126.000000000000,3713.772994822,-180.000000,-117.502814478,161.728749452,-6.074552676,200.000000000000,32.056696072085,126.000000000000,300.000030496,-180.000000,-62.394365717,85.878476913,-169.504661676,200.000000000000
352,35.2000,31.999999999999,126.000000000000,0.000030221,32.071429402149,125.963666166195,300.000030572,-123.812034,99.794582718,145.419519654,-94.309090567,200.000000000000,32.071435249703,126.000000000000,3730.390346958,-180.000000,-117.502808227,161.728740849,-6.074902653,200.000000000000,32.056515718109,126.000000000000,300.000030496,-180.000000,-62.394052097,85.878045252,-169.504995816,200.000000000000
353,35.3000,31.999999999999,126.000000000000,0.000030221,32.071329040780,125.963490180225,300.000030573,-123.812034,99.795126393,145.419079424,-94.309194079,200.000000000000,32.071334942622,126.000000000000,3747.007699094,-180.000000,-117.502801976,161.728732244,-6.075252629,200.000000000000,32.056335364128,126.000000000000,300.000030495,-180.000000,-62.393738477,85.877613590,-169.505329955,200.000000000000
354,35.4000,31.999999999999,126.000000000000,0.000030221,32.071228679410,125.963314194447,300.000030570,-123.812034,99.795670065,145.418639191,-94.309297591,200.000000000000,32.071234635801,126.000000000000,3763.625051229,-180.000000,-117.502795724,161.728723639,-6.075602604,200.000000000000,32.056155010142,126.000000000000,300.000030494,-180.000000,-62.393424855,85.877181927,-169.505664091,200.000000000000
355,35.5000,31.999999999999,126.000000000000,0.000030221,32.071128318039,125.963138208862,300.000030571,-123.812034,99.796213736,145.418198956,-94.309401102,200.000000000000,32.071134329242,126.000000000000,3780.242403366,-180.000000,-117.502789472,161.728715034,-6.075952579,200.000000000000,32.055974656151,126.000000000000,300.000030494,-180.000000,-62.393111233,85.876750264,-169.505998227,200.000000000000
356,35.6000,31.999999999999,126.000000000000,0.000030221,32.071027956666,125.962962223469,300.000030570,-123.812034,99.796757404,145.417758720,-94.309504613,200.000000000000,32.071034022942,126.000000000000,3796.859755500,-180.000000,-117.502783219,161.728706428,-6.076302552,200.000000000000,32.055794302155,126.000000000000,300.000030493,-180.000000,-62.392797611,85.876318599,-169.506332360,200.000000000000
357,35.7000,31.999999999999,126.000000000000,0.000030221,32.070927595291,125.962786238268,300.000030569,-123.812034,99.797301070,145.417318482,-94.309608124,200.000000000000,32.070933716904,126.000000000000,3813.477107635,-180.000000,-117.502776967,161.728697822,-6.076652524,200.000000000000,32.055613948154,126.000000000000,300.000030492,-180.000000,-62.392483988,85.875886934,-169.506666492,200.000000000000
358,35.8000,31.999999999999,126.000000000000,0.000030221,32.070827233915,125.962610253259,300.000030570,-123.812034,99.797844735,145.416878242,-94.309711634,200.000000000000,32.070833411126,126.000000000000,3830.094459770,-180.000000,-117.502770714,161.728689215,-6.077002496,200.000000000000,32.055433594147,126.000000000000,300.000030492,-180.000000,-62.392170364,85.875455268,-169.507000622,200.000000000000
359,35.9000,31.999999999999,126.000000000000,0.000030221,32.070726872537,125.962434268442,300.000030568,-123.812034,99.798388396,145.416438001,-94.309815144,200.000000000000,32.070733105608,126.000000000000,3846.711811908,-180.000000,-117.502764460,161.728680608,-6.077352467,200.000000000000,32.055253240136,126.000000000000,300.000030490,-180.000000,-62.391856739,85.875023601,-169.507334750,200.000000000000
360,36.0000,31.999999999999,126.000000000000,0.000030221,32.070626511157,125.962258283818,300.000030569,-123.812034,99.798932056,145.415997758,-94.309918654,200.000000000000,32.070632800352,126.000000000000,3863.329164042,-180.000000,-117.502758206,161.728672000,-6.077702436,200.000000000000,32.055072886119,126.000000000000,300.000030490,-180.000000,-62.391543114,85.874591933,-169.507668877,200.000000000000
