t,id,lat_deg,lon_deg,alt_m,yaw_deg
33.0,1,32.124258311,126.019633492,0.0003,245.6519
33.0,2,32.087510571,125.959523957,300.0104,264.2819
33.1,0,32.000000000,126.000000000,0.0000,0.0000
33.1,1,32.124247077,126.019604571,0.0003,245.4646
33.1,2,32.087492602,125.959313164,300.0104,264.2819
33.2,0,32.000000000,126.000000000,0.0000,0.0000
33.2,1,32.124235762,126.019575694,0.0003,245.2773
33.2,2,32.087474632,125.959102371,300.0105,264.2819
33.3,0,32.000000000,126.000000000,0.0000,0.0000
33.3,1,32.124224367,126.019546860,0.0003,245.0900
33.3,2,32.087456663,125.958891578,300.0105,264.2819
33.4,0,32.000000000,126.000000000,0.0000,0.0000
33.4,1,32.124212892,126.019518070,0.0003,244.9027
33.4,2,32.087438694,125.958680786,300.0105,264.2819
33.5,0,32.000000000,126.000000000,0.0000,0.0000
33.5,1,32.124201337,126.019489325,0.0003,244.7154
33.5,2,32.087420724,125.958469993,300.0105,264.2819
33.6,0,32.000000000,126.000000000,0.0000,0.0000
33.6,1,32.124189702,126.019460624,0.0003,244.5281
33.6,2,32.087402755,125.958259200,300.0106,264.2819
33.7,0,32.000000000,126.000000000,0.0000,0.0000
33.7,1,32.124177987,126.019431967,0.0003,244.3408
33.7,2,32.087384786,125.958048407,300.0106,264.2819
33.8,0,32.000000000,126.000000000,0.0000,0.0000
33.8,1,32.124166192,126.019403356,0.0003,244.1535
33.8,2,32.087366816,125.957837615,300.0106,264.2819
33.9,0,32.000000000,126.000000000,0.0000,0.0000
33.9,1,32.124154318,126.019374791,0.0003,243.9662
33.9,2,32.087348847,125.957626822,300.0107,264.2819
34.0,0,32.000000000,126.000000000,0.0000,0.0000
34.0,1,32.124142365,126.019346271,0.0003,243.7789
34.0,2,32.087330878,125.957416030,300.0107,264.2819
34.1,0,32.000000000,126.000000000,0.0000,0.0000
34.1,1,32.124130332,126.019317797,0.0003,243.5917
34.1,2,32.087312908,125.957205237,300.0107,264.2819
34.2,0,32.000000000,126.000000000,0.0000,0.0000
34.2,1,32.124118220,126.019289370,0.0003,243.4044
34.2,2,32.087294939,125.956994444,300.0108,264.2819
34.3,0,32.000000000,126.000000000,0.0000,0.0000
34.3,1,32.124106029,126.019260989,0.0003,243.2171
34.3,2,32.087276970,125.956783652,300.0108,264.2819
34.4,0,32.000000000,126.000000000,0.0000,0.0000
34.4,1,32.124093759,126.019232656,0.0003,243.0298
34.4,2,32.087259000,125.956572860,300.0108,264.2819
34.5,0,32.000000000,126.000000000,0.0000,0.0000
34.5,1,32.124081411,126.019204369,0.0003,242.8425
34.5,2,32.087241031,125.956362067,300.0109,264.2819
34.6,0,32.000000000,126.000000000,0.0000,0.0000
34.6,1,32.124068984,126.019176130,0.0003,242.6552
34.6,2,32.087223062,125.956151275,300.0109,264.2819
34.7,0,32.000000000,126.000000000,0.0000,0.0000
34.7,1,32.124056478,126.019147939,0.0003,242.4679
34.7,2,32.087205092,125.955940483,300.0109,264.2819
34.8,0,32.000000000,126.000000000,0.0000,0.0000
34.8,1,32.124043894,126.019119797,0.0003,242.2806
34.8,2,32.087187123,125.955729690,300.0110,264.2819
34.9,0,32.000000000,126.000000000,0.0000,0.0000
34.9,1,32.124031232,126.019091703,0.0003,242.0933
34.9,2,32.087169154,125.955518898,300.0110,264.2819
35.0,0,32.000000000,126.000000000,0.0000,0.0000
35.0,1,32.124018492,126.019063657,0.0003,241.9060
35.0,2,32.087151184,125.955308106,300.0110,264.2819
35.1,0,32.000000000,126.000000000,0.0000,0.0000
35.1,1,32.124005673,126.019035661,0.0003,241.7187
35.1,2,32.087133216,125.955097324,300.2072,264.2819
35.2,0,32.000000000,126.000000000,0.0000,0.0000
35.2,1,32.123992777,126.019007714,0.0003,241.5314
35.2,2,32.087115250,125.954886573,300.5995,264.2819
35.3,0,32.000000000,126.000000000,0.0000,0.0000
35.3,1,32.123979804,126.018979816,0.0003,241.3441
35.3,2,32.087097288,125.954675872,301.1878,264.2819
35.4,0,32.000000000,126.000000000,0.0000,0.0000
35.4,1,32.123966752,126.018951969,0.0003,241.1568
35.4,2,32.087079333,125.954465242,301.9722,264.2819
35.5,0,32.000000000,126.000000000,0.0000,0.0000
35.5,1,32.123953624,126.018924172,0.0003,240.9696
35.5,2,32.087061385,125.954254704,302.9525,264.2819
35.6,0,32.000000000,126.000000000,0.0000,0.0000
35.6,1,32.123940418,126.018896426,0.0003,240.7823
35.6,2,32.087043447,125.954044277,304.1286,264.2819
35.7,0,32.000000000,126.000000000,0.0000,0.0000
35.7,1,32.123927135,126.018868730,0.0003,240.5950
35.7,2,32.087025520,125.953833981,305.5005,264.2819
35.8,0,32.000000000,126.000000000,0.0000,0.0000
35.8,1,32.123913775,126.018841086,0.0003,240.4077
35.8,2,32.087007606,125.953623838,307.0680,264.2819
35.9,0,32.000000000,126.000000000,0.0000,0.0000
35.9,1,32.123900338,126.018813493,0.0003,240.2204
35.9,2,32.086989706,125.953413867,308.8309,264.2819
36.0,0,32.000000000,126.000000000,0.0000,0.0000
36.0,1,32.123886824,126.018785952,0.0003,240.0331
36.0,2,32.086971823,125.953204089,310.7891,264.2819
36.1,0,32.000000000,126.000000000,0.0000,0.0000
36.1,1,32.123873234,126.018758463,0.0003,239.8458
36.1,2,32.086953959,125.952994522,312.9425,264.2819
36.2,0,32.000000000,126.000000000,0.0000,0.0000
36.2,1,32.123859568,126.018731026,0.0003,239.6585
36.2,2,32.086936114,125.952785189,315.2906,264.2819
36.3,0,32.000000000,126.000000000,0.0000,0.0000
36.3,1,32.123845825,126.018703642,0.0003,239.4712
36.3,2,32.086918290,125.952576109,317.8335,264.2819
36.4,0,32.000000000,126.000000000,0.0000,0.0000
36.4,1,32.123832006,126.018676311,0.0003,239.2839
36.4,2,32.086900490,125.952367301,320.5708,264.2819
36.5,0,32.000000000,126.000000000,0.0000,0.0000
36.5,1,32.123818112,126.018649033,0.0003,239.0966
36.5,2,32.086882715,125.952158787,323.5022,264.2819
36.6,0,32.000000000,126.000000000,0.0000,0.0000
36.6,1,32.123804141,126.018621809,0.0003,238.9093
36.6,2,32.086864966,125.951950586,326.6275,264.2819
36.7,0,32.000000000,126.000000000,0.0000,0.0000
36.7,1,32.123790095,126.018594638,0.0003,238.7220
36.7,2,32.086847246,125.951742718,329.9464,264.2819
36.8,0,32.000000000,126.000000000,0.0000,0.0000
36.8,1,32.123775973,126.018567522,0.0003,238.5347
36.8,2,32.086829556,125.951535203,333.4585,264.2819
36.9,0,32.000000000,126.000000000,0.0000,0.0000
36.9,1,32.123761776,126.018540460,0.0003,238.3474
36.9,2,32.086811898,125.951328062,337.1635,264.2819
37.0,0,32.000000000,126.000000000,0.0000,0.0000
37.0,1,32.123747504,126.018513452,0.0003,238.1602
37.0,2,32.086794273,125.951121313,341.0611,264.2819
37.1,0,32.000000000,126.000000000,0.0000,0.0000
37.1,1,32.123733156,126.018486500,0.0003,237.9729
37.1,2,32.086776684,125.950914977,345.1509,264.2819
37.2,0,32.000000000,126.000000000,0.0000,0.0000
37.2,1,32.123718734,126.018459603,0.0003,237.7856
37.2,2,32.086759131,125.950709074,349.4324,264.2819
37.3,0,32.000000000,126.000000000,0.0000,0.0000
37.3,1,32.123704237,126.018432761,0.0003,237.5983
37.3,2,32.086741617,125.950503624,353.9054,264.2819
37.4,0,32.000000000,126.000000000,0.0000,0.0000
37.4,1,32.123689666,126.018405975,0.0003,237.4110
37.4,2,32.086724143,125.950298646,358.5693,264.2819
37.5,0,32.000000000,126.000000000,0.0000,0.0000
37.5,1,32.123675020,126.018379246,0.0003,237.2237
37.5,2,32.086706711,125.950094160,363.4236,264.2819
37.6,0,32.000000000,126.000000000,0.0000,0.0000
37.6,1,32.123660299,126.018352572,0.0003,237.0364
37.6,2,32.086689323,125.949890186,368.4681,264.2819
37.7,0,32.000000000,126.000000000,0.0000,0.0000
37.7,1,32.123645505,126.018325956,0.0003,236.8491
37.7,2,32.086671980,125.949686744,373.7020,264.2819
37.8,0,32.000000000,126.000000000,0.0000,0.0000
37.8,1,32.123630636,126.018299396,0.0003,236.6618
37.8,2,32.086654684,125.949483852,379.1250,264.2819
37.9,0,32.000000000,126.000000000,0.0000,0.0000
37.9,1,32.123615694,126.018272894,0.0003,236.4745
37.9,2,32.086637437,125.949281531,384.7365,264.2819
38.0,0,32.000000000,126.000000000,0.0000,0.0000
38.0,1,32.123600678,126.018246449,0.0003,236.2872
38.0,2,32.086620240,125.949079799,390.5361,264.2819
38.1,0,32.000000000,126.000000000,0.0000,0.0000
38.1,1,32.123585589,126.018220062,0.0003,236.0999
38.1,2,32.086603095,125.948878677,396.5230,264.2819
38.2,0,32.000000000,126.000000000,0.0000,0.0000
38.2,1,32.123570426,126.018193733,0.0003,235.9126
38.2,2,32.086586003,125.948678184,402.6968,264.2819
38.3,0,32.000000000,126.000000000,0.0000,0.0000
38.3,1,32.123555191,126.018167463,0.0003,235.7253
38.3,2,32.086568967,125.948478339,409.0568,264.2819
38.4,0,32.000000000,126.000000000,0.0000,0.0000
38.4,1,32.123539882,126.018141251,0.0003,235.5380
38.4,2,32.086551988,125.948279160,415.6025,264.2819
38.5,0,32.000000000,126.000000000,0.0000,0.0000
38.5,1,32.123524500,126.018115098,0.0003,235.3508
38.5,2,32.086535067,125.948080669,422.3332,264.2819
38.6,0,32.000000000,126.000000000,0.0000,0.0000
38.6,1,32.123509046,126.018089005,0.0003,235.1635
38.6,2,32.086518206,125.947882882,429.2482,264.2819
38.7,0,32.000000000,126.000000000,0.0000,0.0000
38.7,1,32.123493519,126.018062971,0.0003,234.9762
38.7,2,32.086501407,125.947685820,436.3470,264.2819
38.8,0,32.000000000,126.000000000,0.0000,0.0000
38.8,1,32.123477920,126.018036996,0.0003,234.7889
38.8,2,32.086484671,125.947489502,443.6287,264.2819
38.9,0,32.000000000,126.000000000,0.0000,0.0000
38.9,1,32.123462249,126.018011082,0.0003,234.6016
38.9,2,32.086468001,125.947293945,451.0928,264.2819
39.0,0,32.000000000,126.000000000,0.0000,0.0000
39.0,1,32.123446505,126.017985228,0.0003,234.4143
39.0,2,32.086451397,125.947099170,458.7385,264.2819
39.1,0,32.000000000,126.000000000,0.0000,0.0000
39.1,1,32.123430690,126.017959435,0.0003,234.2270
39.1,2,32.086434861,125.946905195,466.5651,264.2819
39.2,0,32.000000000,126.000000000,0.0000,0.0000
39.2,1,32.123414803,126.017933703,0.0003,234.0397
39.2,2,32.086418395,125.946712038,474.5717,264.2819
39.3,0,32.000000000,126.000000000,0.0000,0.0000
39.3,1,32.123398845,126.017908031,0.0003,233.8524
39.3,2,32.086402000,125.946519718,482.7578,264.2819
39.4,0,32.000000000,126.000000000,0.0000,0.0000
39.4,1,32.123382815,126.017882422,0.0003,233.6651
39.4,2,32.086385678,125.946328254,491.1223,264.2819
39.5,0,32.000000000,126.000000000,0.0000,0.0000
39.5,1,32.123366715,126.017856874,0.0003,233.4778
39.5,2,32.086369431,125.946137664,499.6646,264.2819
39.6,0,32.000000000,126.000000000,0.0000,0.0000
39.6,1,32.123350543,126.017831387,0.0003,233.2905
39.6,2,32.086353260,125.945947966,508.3839,264.2819
39.7,0,32.000000000,126.000000000,0.0000,0.0000
39.7,1,32.123334300,126.017805964,0.0003,233.1032
39.7,2,32.086337166,125.945759179,517.2792,264.2819
39.8,0,32.000000000,126.000000000,0.0000,0.0000
39.8,1,32.123317987,126.017780602,0.0003,232.9159
39.8,2,32.086321152,125.945571320,526.3498,264.2819
39.9,0,32.000000000,126.000000000,0.0000,0.0000
39.9,1,32.123301603,126.017755304,0.0003,232.7286
39.9,2,32.086305218,125.945384409,535.5947,264.2819
40.0,0,32.000000000,126.000000000,0.0000,0.0000
40.0,1,32.123285149,126.017730068,0.0003,232.5414
40.0,2,32.086289366,125.945198462,545.0131,264.2819
40.1,0,32.000000000,126.000000000,0.0000,0.0000
40.1,1,32.123268625,126.017704896,0.0003,232.3541
40.1,2,32.086273515,125.945012515,554.4316,264.2819
40.2,0,32.000000000,126.000000000,0.0000,0.0000
40.2,1,32.123252031,126.017679788,0.0003,232.1668
40.2,2,32.086257663,125.944826569,563.8500,264.2819
40.3,0,32.000000000,126.000000000,0.0000,0.0000
40.3,1,32.123235367,126.017654743,0.0003,231.9795
40.3,2,32.086241812,125.944640623,573.2684,264.2819
40.4,0,32.000000000,126.000000000,0.0000,0.0000
40.4,1,32.123218634,126.017629763,0.0003,231.7922
40.4,2,32.086225961,125.944454677,582.6868,264.2819
40.5,0,32.000000000,126.000000000,0.0000,0.0000
40.5,1,32.123201831,126.017604847,0.0003,231.6049
40.5,2,32.086210109,125.944268731,592.1052,264.2819
40.6,0,32.000000000,126.000000000,0.0000,0.0000
40.6,1,32.123184959,126.017579995,0.0003,231.4176
40.6,2,32.086194258,125.944082786,601.5236,264.2819
40.7,0,32.000000000,126.000000000,0.0000,0.0000
40.7,1,32.123168018,126.017555209,0.0003,231.2303
40.7,2,32.086178406,125.943896841,610.9420,264.2819
40.8,0,32.000000000,126.000000000,0.0000,0.0000
40.8,1,32.123151008,126.017530488,0.0003,231.0430
40.8,2,32.086162555,125.943710897,620.3604,264.2819
40.9,0,32.000000000,126.000000000,0.0000,0.0000
40.9,1,32.123133930,126.017505832,0.0003,230.8557
40.9,2,32.086146704,125.943524953,629.7788,264.2819
41.0,0,32.000000000,126.000000000,0.0000,0.0000
41.0,1,32.123116782,126.017481242,0.0003,230.6684
41.0,2,32.086130853,125.943339009,639.1972,264.2819
41.1,0,32.000000000,126.000000000,0.0000,0.0000
41.1,1,32.123099567,126.017456718,0.0003,230.4811
41.1,2,32.086115001,125.943153065,648.6156,264.2819
41.2,0,32.000000000,126.000000000,0.0000,0.0000
41.2,1,32.123082284,126.017432261,0.0003,230.2938
41.2,2,32.086099150,125.942967122,658.0341,264.2819
41.3,0,32.000000000,126.000000000,0.0000,0.0000
41.3,1,32.123064932,126.017407869,0.0003,230.1065
41.3,2,32.086083299,125.942781179,667.4525,264.2819
41.4,0,32.000000000,126.000000000,0.0000,0.0000
41.4,1,32.123047513,126.017383545,0.0003,229.9193
41.4,2,32.086067448,125.942595236,676.8709,264.2819
41.5,0,32.000000000,126.000000000,0.0000,0.0000
41.5,1,32.123030026,126.017359288,0.0003,229.7320
41.5,2,32.086051597,125.942409294,686.2893,264.2819
41.6,0,32.000000000,126.000000000,0.0000,0.0000
41.6,1,32.123012472,126.017335098,0.0003,229.5447
41.6,2,32.086035746,125.942223352,695.7077,264.2819
41.7,0,32.000000000,126.000000000,0.0000,0.0000
41.7,1,32.122994851,126.017310975,0.0003,229.3574
41.7,2,32.086019894,125.942037410,705.1261,264.2819
41.8,0,32.000000000,126.000000000,0.0000,0.0000
41.8,1,32.122977162,126.017286920,0.0003,229.1701
41.8,2,32.086004043,125.941851469,714.5445,264.2819
41.9,0,32.000000000,126.000000000,0.0000,0.0000
41.9,1,32.122959407,126.017262934,0.0003,228.9828
41.9,2,32.085988192,125.941665527,723.9629,264.2819
42.0,0,32.000000000,126.000000000,0.0000,0.0000
42.0,1,32.122941585,126.017239016,0.0003,228.7955
42.0,2,32.085972341,125.941479587,733.3813,264.2819
42.1,0,32.000000000,126.000000000,0.0000,0.0000
42.1,1,32.122923697,126.017215166,0.0003,228.6082
42.1,2,32.085956490,125.941293646,742.7997,264.2819
42.2,0,32.000000000,126.000000000,0.0000,0.0000
42.2,1,32.122905742,126.017191385,0.0003,228.4209
42.2,2,32.085940639,125.941107706,752.2181,264.2819
42.3,0,32.000000000,126.000000000,0.0000,0.0000
42.3,1,32.122887722,126.017167673,0.0003,228.2336
42.3,2,32.085924788,125.940921766,761.6366,264.2819
42.4,0,32.000000000,126.000000000,0.0000,0.0000
42.4,1,32.122869635,126.017144031,0.0003,228.0463
42.4,2,32.085908937,125.940735826,771.0550,264.2819
42.5,0,32.000000000,126.000000000,0.0000,0.0000
42.5,1,32.122851483,126.017120458,0.0003,227.8590
42.5,2,32.085893086,125.940549887,780.4734,264.2819
42.6,0,32.000000000,126.000000000,0.0000,0.0000
42.6,1,32.122833265,126.017096955,0.0003,227.6717
42.6,2,32.085877236,125.940363948,789.8918,264.2819
42.7,0,32.000000000,126.000000000,0.0000,0.0000
42.7,1,32.122814983,126.017073523,0.0003,227.4844
42.7,2,32.085861385,125.940178009,799.3102,264.2819
42.8,0,32.000000000,126.000000000,0.0000,0.0000
42.8,1,32.122796635,126.017050160,0.0003,227.2971
42.8,2,32.085845534,125.939992071,808.7286,264.2819
42.9,0,32.000000000,126.000000000,0.0000,0.0000
42.9,1,32.122778222,126.017026868,0.0003,227.1099
42.9,2,32.085829683,125.939806133,818.1470,264.2819
43.0,0,32.000000000,126.000000000,0.0000,0.0000
43.0,1,32.122759744,126.017003647,0.0003,226.9226
43.0,2,32.085813832,125.939620195,827.5654,264.2819
43.1,0,32.000000000,126.000000000,0.0000,0.0000
43.1,1,32.122741202,126.016980498,0.0003,226.7353
43.1,2,32.085797981,125.939434258,836.9838,264.2819
43.2,0,32.000000000,126.000000000,0.0000,0.0000
43.2,1,32.122722596,126.016957419,0.0003,226.5480
43.2,2,32.085782131,125.939248320,846.4022,264.2819
43.3,0,32.000000000,126.000000000,0.0000,0.0000
43.3,1,32.122703925,126.016934412,0.0003,226.3607
43.3,2,32.085766280,125.939062384,855.8206,264.2819
43.4,0,32.000000000,126.000000000,0.0000,0.0000
43.4,1,32.122685191,126.016911477,0.0003,226.1734
43.4,2,32.085750429,125.938876447,865.2391,264.2819
43.5,0,32.000000000,126.000000000,0.0000,0.0000
43.5,1,32.122666393,126.016888614,0.0003,225.9861
43.5,2,32.085734579,125.938690511,874.6575,264.2819
43.6,0,32.000000000,126.000000000,0.0000,0.0000
43.6,1,32.122647531,126.016865823,0.0003,225.7988
43.6,2,32.085718728,125.938504575,884.0759,264.2819
43.7,0,32.000000000,126.000000000,0.0000,0.0000
43.7,1,32.122628606,126.016843105,0.0003,225.6115
43.7,2,32.085702877,125.938318639,893.4943,264.2819
43.8,0,32.000000000,126.000000000,0.0000,0.0000
43.8,1,32.122609618,126.016820460,0.0003,225.4242
43.8,2,32.085687027,125.938132704,902.9127,264.2819
43.9,0,32.000000000,126.000000000,0.0000,0.0000
43.9,1,32.122590567,126.016797888,0.0003,225.2369
43.9,2,32.085671176,125.937946769,912.3311,264.2819
44.0,0,32.000000000,126.000000000,0.0000,0.0000
44.0,1,32.122571454,126.016775389,0.0003,225.0496
44.0,2,32.085655326,125.937760834,921.7495,264.2819
44.1,0,32.000000000,126.000000000,0.0000,0.0000
44.1,1,32.122552278,126.016752964,0.0003,224.8623
44.1,2,32.085639475,125.937574900,931.1679,264.2819
44.2,0,32.000000000,126.000000000,0.0000,0.0000
44.2,1,32.122533040,126.016730612,0.0003,224.6750
44.2,2,32.085623625,125.937388966,940.5863,264.2819
44.3,0,32.000000000,126.000000000,0.0000,0.0000
44.3,1,32.122513739,126.016708335,0.0003,224.4877
44.3,2,32.085607774,125.937203032,950.0047,264.2819
44.4,0,32.000000000,126.000000000,0.0000,0.0000
44.4,1,32.122494377,126.016686131,0.0003,224.3005
44.4,2,32.085591924,125.937017098,959.4231,264.2819
44.5,0,32.000000000,126.000000000,0.0000,0.0000
44.5,1,32.122474953,126.016664003,0.0003,224.1132
44.5,2,32.085576073,125.936831165,968.8416,264.2819
44.6,0,32.000000000,126.000000000,0.0000,0.0000
44.6,1,32.122455468,126.016641949,0.0003,223.9259
44.6,2,32.085560223,125.936645232,978.2600,264.2819
44.7,0,32.000000000,126.000000000,0.0000,0.0000
44.7,1,32.122435921,126.016619969,0.0003,223.7386
44.7,2,32.085544372,125.936459300,987.6784,264.2819
44.8,0,32.000000000,126.000000000,0.0000,0.0000
44.8,1,32.122416313,126.016598066,0.0003,223.5513
44.8,2,32.085528522,125.936273367,997.0968,264.2819
44.9,0,32.000000000,126.000000000,0.0000,0.0000
44.9,1,32.122396645,126.016576237,0.0003,223.3640
44.9,2,32.085512672,125.936087435,1006.5152,264.2819
45.0,0,32.000000000,126.000000000,0.0000,0.0000
45.0,1,32.122376916,126.016554484,0.0003,223.1767
45.0,2,32.085496821,125.935901504,1015.9336,264.2819
45.1,0,32.000000000,126.000000000,0.0000,0.0000
45.1,1,32.122357126,126.016532808,0.0003,222.9894
45.1,2,32.085480971,125.935715572,1025.3520,264.2819
45.2,0,32.000000000,126.000000000,0.0000,0.0000
45.2,1,32.122337276,126.016511207,0.0003,222.8021
45.2,2,32.085465121,125.935529641,1034.7704,264.2819
45.3,0,32.000000000,126.000000000,0.0000,0.0000
45.3,1,32.122317367,126.016489683,0.0004,222.6148
45.3,2,32.085449270,125.935343711,1044.1888,264.2819
45.4,0,32.000000000,126.000000000,0.0000,0.0000
45.4,1,32.122297397,126.016468235,0.0004,222.4275
45.4,2,32.085433420,125.935157780,1053.6072,264.2819
45.5,0,32.000000000,126.000000000,0.0000,0.0000
45.5,1,32.122277368,126.016446864,0.0004,222.2402
45.5,2,32.085417570,125.934971850,1063.0257,264.2819
45.6,0,32.000000000,126.000000000,0.0000,0.0000
45.6,1,32.122257280,126.016425570,0.0004,222.0529
45.6,2,32.085401720,125.934785920,1072.4441,264.2819
45.7,0,32.000000000,126.000000000,0.0000,0.0000
45.7,1,32.122237132,126.016404353,0.0004,221.8656
45.7,2,32.085385870,125.934599991,1081.8625,264.2819
45.8,0,32.000000000,126.000000000,0.0000,0.0000
45.8,1,32.122216926,126.016383214,0.0004,221.6783
45.8,2,32.085370019,125.934414062,1091.2809,264.2819
45.9,0,32.000000000,126.000000000,0.0000,0.0000
45.9,1,32.122196661,126.016362153,0.0004,221.4911
45.9,2,32.085354169,125.934228133,1100.6993,264.2819
46.0,0,32.000000000,126.000000000,0.0000,0.0000
46.0,1,32.122176337,126.016341170,0.0004,221.3038
46.0,2,32.085338319,125.934042204,1110.1177,264.2819
46.1,0,32.000000000,126.000000000,0.0000,0.0000
46.1,1,32.122155955,126.016320264,0.0004,221.1165
46.1,2,32.085322469,125.933856276,1119.5361,264.2819
46.2,0,32.000000000,126.000000000,0.0000,0.0000
46.2,1,32.122135515,126.016299438,0.0004,220.9292
46.2,2,32.085306619,125.933670348,1128.9545,264.2819
46.3,0,32.000000000,126.000000000,0.0000,0.0000
46.3,1,32.122115018,126.016278689,0.0004,220.7419
46.3,2,32.085290769,125.933484420,1138.3729,264.2819
46.4,0,32.000000000,126.000000000,0.0000,0.0000
46.4,1,32.122094462,126.016258020,0.0004,220.5546
46.4,2,32.085274919,125.933298493,1147.7913,264.2819
46.5,0,32.000000000,126.000000000,0.0000,0.0000
46.5,1,32.122073850,126.016237430,0.0004,220.3673
46.5,2,32.085259069,125.933112566,1157.2097,264.2819
46.6,0,32.000000000,126.000000000,0.0000,0.0000
46.6,1,32.122053180,126.016216919,0.0004,220.1800
46.6,2,32.085243219,125.932926639,1166.6282,264.2819
46.7,0,32.000000000,126.000000000,0.0000,0.0000
46.7,1,32.122032453,126.016196487,0.0004,219.9927
46.7,2,32.085227369,125.932740713,1176.0466,264.2819
46.8,0,32.000000000,126.000000000,0.0000,0.0000
46.8,1,32.122011669,126.016176136,0.0004,219.8054
46.8,2,32.085211519,125.932554787,1185.4650,264.2819
46.9,0,32.000000000,126.000000000,0.0000,0.0000
46.9,1,32.121990829,126.016155864,0.0004,219.6181
46.9,2,32.085195669,125.932368861,1194.8834,264.2819
47.0,0,32.000000000,126.000000000,0.0000,0.0000
47.0,1,32.121969933,126.016135672,0.0004,219.4308
47.0,2,32.085179820,125.932182935,1204.3018,264.2819
47.1,0,32.000000000,126.000000000,0.0000,0.0000
47.1,1,32.121948980,126.016115561,0.0004,219.2435
47.1,2,32.085163970,125.931997010,1213.7202,264.2819
47.2,0,32.000000000,126.000000000,0.0000,0.0000
47.2,1,32.121927972,126.016095530,0.0004,219.0562
47.2,2,32.085148120,125.931811085,1223.1386,264.2819
47.3,0,32.000000000,126.000000000,0.0000,0.0000
47.3,1,32.121906908,126.016075581,0.0004,218.8690
47.3,2,32.085132270,125.931625160,1232.5570,264.2819
47.4,0,32.000000000,126.000000000,0.0000,0.0000
47.4,1,32.121885789,126.016055712,0.0004,218.6817
47.4,2,32.085116420,125.931439236,1241.9754,264.2819
47.5,0,32.000000000,126.000000000,0.0000,0.0000
47.5,1,32.121864615,126.016035924,0.0004,218.4944
47.5,2,32.085100571,125.931253312,1251.3938,264.2819
47.6,0,32.000000000,126.000000000,0.0000,0.0000
47.6,1,32.121843385,126.016016218,0.0004,218.3071
47.6,2,32.085084721,125.931067388,1260.8122,264.2819
47.7,0,32.000000000,126.000000000,0.0000,0.0000
47.7,1,32.121822101,126.015996594,0.0004,218.1198
47.7,2,32.085068871,125.930881465,1270.2307,264.2819
47.8,0,32.000000000,126.000000000,0.0000,0.0000
47.8,1,32.121800763,126.015977051,0.0004,217.9325
47.8,2,32.085053022,125.930695542,1279.6491,264.2819
47.9,0,32.000000000,126.000000000,0.0000,0.0000
47.9,1,32.121779370,126.015957590,0.0004,217.7452
47.9,2,32.085037172,125.930509619,1289.0675,264.2819
48.0,0,32.000000000,126.000000000,0.0000,0.0000
48.0,1,32.121757923,126.015938212,0.0004,217.5579
48.0,2,32.085021322,125.930323697,1298.4859,264.2819
48.1,0,32.000000000,126.000000000,0.0000,0.0000
48.1,1,32.121736422,126.015918916,0.0004,217.3706
48.1,2,32.085005473,125.930137775,1307.9043,264.2819
48.2,0,32.000000000,126.000000000,0.0000,0.0000
48.2,1,32.121714868,126.015899703,0.0004,217.1833
48.2,2,32.084989623,125.929951853,1317.3227,264.2819
48.3,0,32.000000000,126.000000000,0.0000,0.0000
48.3,1,32.121693261,126.015880573,0.0004,216.9960
48.3,2,32.084973774,125.929765931,1326.7411,264.2819
48.4,0,32.000000000,126.000000000,0.0000,0.0000
48.4,1,32.121671600,126.015861526,0.0004,216.8087
48.4,2,32.084957924,125.929580010,1336.1595,264.2819
48.5,0,32.000000000,126.000000000,0.0000,0.0000
48.5,1,32.121649887,126.015842562,0.0004,216.6214
48.5,2,32.084942075,125.929394089,1345.5779,264.2819
48.6,0,32.000000000,126.000000000,0.0000,0.0000
48.6,1,32.121628121,126.015823682,0.0004,216.4341
48.6,2,32.084926225,125.929208168,1354.9963,264.2819
48.7,0,32.000000000,126.000000000,0.0000,0.0000
48.7,1,32.121606302,126.015804885,0.0004,216.2468
48.7,2,32.084910376,125.929022248,1364.4147,264.2819
48.8,0,32.000000000,126.000000000,0.0000,0.0000
48.8,1,32.121584431,126.015786173,0.0004,216.0596
48.8,2,32.084894526,125.928836328,1373.8332,264.2819
48.9,0,32.000000000,126.000000000,0.0000,0.0000
48.9,1,32.121562509,126.015767544,0.0004,215.8723
48.9,2,32.084878677,125.928650408,1383.2516,264.2819
49.0,0,32.000000000,126.000000000,0.0000,0.0000
49.0,1,32.121540534,126.015749000,0.0004,215.6850
49.0,2,32.084862827,125.928464489,1392.6700,264.2819
49.1,0,32.000000000,126.000000000,0.0000,0.0000
49.1,1,32.121518509,126.015730540,0.0004,215.4977
49.1,2,32.084846978,125.928278570,1402.0884,264.2819
49.2,0,32.000000000,126.000000000,0.0000,0.0000
49.2,1,32.121496432,126.015712165,0.0004,215.3104
49.2,2,32.084831129,125.928092651,1411.5068,264.2819
49.3,0,32.000000000,126.000000000,0.0000,0.0000
49.3,1,32.121474304,126.015693875,0.0004,215.1231
49.3,2,32.084815279,125.927906733,1420.9252,264.2819
49.4,0,32.000000000,126.000000000,0.0000,0.0000
49.4,1,32.121452125,126.015675670,0.0004,214.9358
49.4,2,32.084799430,125.927720814,1430.3436,264.2819
49.5,0,32.000000000,126.000000000,0.0000,0.0000
49.5,1,32.121429895,126.015657551,0.0004,214.7485
49.5,2,32.084783581,125.927534897,1439.7620,264.2819
