t,id,lat_deg,lon_deg,alt_m,yaw_deg
33.2,1,32.124999999,126.019445208,0.0003,270.0000
33.2,2,32.060122797,126.000000000,300.0105,180.0000
33.3,0,32.000000000,126.000000000,0.0000,0.0000
33.3,1,32.124999999,126.019413416,0.0003,270.0000
33.3,2,32.059942443,126.000000000,300.0105,180.0000
33.4,0,32.000000000,126.000000000,0.0000,0.0000
33.4,1,32.124999999,126.019381625,0.0003,270.0000
33.4,2,32.059762089,126.000000000,300.0105,180.0000
33.5,0,32.000000000,126.000000000,0.0000,0.0000
33.5,1,32.124999999,126.019349833,0.0003,270.0000
33.5,2,32.059581735,126.000000000,300.0106,180.0000
33.6,0,32.000000000,126.000000000,0.0000,0.0000
33.6,1,32.124999999,126.019318042,0.0003,270.0000
33.6,2,32.059401381,126.000000000,300.0106,180.0000
33.7,0,32.000000000,126.000000000,0.0000,0.0000
33.7,1,32.124999999,126.019286250,0.0003,270.0000
33.7,2,32.059221027,126.000000000,300.0106,180.0000
33.8,0,32.000000000,126.000000000,0.0000,0.0000
33.8,1,32.124999999,126.019254459,0.0003,270.0000
33.8,2,32.059040673,126.000000000,300.0107,180.0000
33.9,0,32.000000000,126.000000000,0.0000,0.0000
33.9,1,32.124999999,126.019222667,0.0003,270.0000
33.9,2,32.058860319,126.000000000,300.0107,180.0000
34.0,0,32.000000000,126.000000000,0.0000,0.0000
34.0,1,32.124999999,126.019190876,0.0003,270.0000
34.0,2,32.058679966,126.000000000,300.0107,180.0000
34.1,0,32.000000000,126.000000000,0.0000,0.0000
34.1,1,32.124999999,126.019159084,0.0003,270.0000
34.1,2,32.058499612,126.000000000,300.0108,180.0000
34.2,0,32.000000000,126.000000000,0.0000,0.0000
34.2,1,32.124999999,126.019127293,0.0003,270.0000
34.2,2,32.058319258,126.000000000,300.0108,180.0000
34.3,0,32.000000000,126.000000000,0.0000,0.0000
34.3,1,32.124999999,126.019095501,0.0003,270.0000
34.3,2,32.058138904,126.000000000,300.0108,180.0000
34.4,0,32.000000000,126.000000000,0.0000,0.0000
34.4,1,32.124999999,126.019063709,0.0003,270.0000
34.4,2,32.057958550,126.000000000,300.0109,180.0000
34.5,0,32.000000000,126.000000000,0.0000,0.0000
34.5,1,32.124999999,126.019031918,0.0003,270.0000
34.5,2,32.057778196,126.000000000,300.0109,180.0000
34.6,0,32.000000000,126.000000000,0.0000,0.0000
34.6,1,32.124999999,126.019000126,0.0003,270.0000
34.6,2,32.057597842,126.000000000,300.0109,180.0000
34.7,0,32.000000000,126.000000000,0.0000,0.0000
34.7,1,32.124999999,126.018968335,0.0003,270.0000
34.7,2,32.057417488,126.000000000,300.0110,180.0000
34.8,0,32.000000000,126.000000000,0.0000,0.0000
34.8,1,32.124999999,126.018936543,0.0003,270.0000
34.8,2,32.057237134,126.000000000,300.0110,180.0000
34.9,0,32.000000000,126.000000000,0.0000,0.0000
34.9,1,32.124999999,126.018904752,0.0003,270.0000
34.9,2,32.057056780,126.000000000,300.0110,180.0000
35.0,0,32.000000000,126.000000000,0.0000,0.0000
35.0,1,32.124999999,126.018872960,0.0003,270.0000
35.0,2,32.056876426,126.000000000,300.0110,180.0000
35.1,0,32.000000000,126.000000000,0.0000,0.0000
35.1,1,32.124999999,126.018841169,0.0003,270.0000
35.1,2,32.056696072,126.000000000,300.0111,180.0000
35.2,0,32.000000000,126.000000000,0.0000,0.0000
35.2,1,32.124999999,126.018809377,0.0003,270.0000
35.2,2,32.056515718,126.000000000,300.0111,180.0000
35.3,0,32.000000000,126.000000000,0.0000,0.0000
35.3,1,32.124999999,126.018777586,0.0003,270.0000
35.3,2,32.056335364,126.000000000,300.0111,180.0000
35.4,0,32.000000000,126.000000000,0.0000,0.0000
35.4,1,32.124999999,126.018745794,0.0003,270.0000
35.4,2,32.056155010,126.000000000,300.0112,180.0000
35.5,0,32.000000000,126.000000000,0.0000,0.0000
35.5,1,32.124999999,126.018714002,0.0003,270.0000
35.5,2,32.055974656,126.000000000,300.0112,180.0000
35.6,0,32.000000000,126.000000000,0.0000,0.0000
35.6,1,32.124999999,126.018682211,0.0003,270.0000
35.6,2,32.055794302,126.000000000,300.0112,180.0000
35.7,0,32.000000000,126.000000000,0.0000,0.0000
35.7,1,32.124999999,126.018650419,0.0003,270.0000
35.7,2,32.055613948,126.000000000,300.0113,180.0000
35.8,0,32.000000000,126.000000000,0.0000,0.0000
35.8,1,32.124999999,126.018618628,0.0003,270.0000
35.8,2,32.055433594,126.000000000,300.0113,180.0000
35.9,0,32.000000000,126.000000000,0.0000,0.0000
35.9,1,32.124999999,126.018586836,0.0003,270.0000
35.9,2,32.055253240,126.000000000,300.0113,180.0000
36.0,0,32.000000000,126.000000000,0.0000,0.0000
36.0,1,32.124999999,126.018555045,0.0003,270.0000
36.0,2,32.055072886,126.000000000,300.0114,180.0000
36.1,0,32.000000000,126.000000000,0.0000,0.0000
36.1,1,32.124999999,126.018523253,0.0003,270.0000
36.1,2,32.054892532,126.000000000,300.0114,180.0000
36.2,0,32.000000000,126.000000000,0.0000,0.0000
36.2,1,32.124999999,126.018491462,0.0003,270.0000
36.2,2,32.054712178,126.000000000,300.0114,180.0000
36.3,0,32.000000000,126.000000000,0.0000,0.0000
36.3,1,32.124999999,126.018459670,0.0003,270.0000
36.3,2,32.054531824,126.000000000,300.0115,180.0000
36.4,0,32.000000000,126.000000000,0.0000,0.0000
36.4,1,32.124999999,126.018427879,0.0003,270.0000
36.4,2,32.054351470,126.000000000,300.0115,180.0000
36.5,0,32.000000000,126.000000000,0.0000,0.0000
36.5,1,32.124999999,126.018396087,0.0003,270.0000
36.5,2,32.054171116,126.000000000,300.0115,180.0000
36.6,0,32.000000000,126.000000000,0.0000,0.0000
36.6,1,32.124999999,126.018364295,0.0003,270.0000
36.6,2,32.053990762,126.000000000,300.0116,180.0000
36.7,0,32.000000000,126.000000000,0.0000,0.0000
36.7,1,32.124999999,126.018332504,0.0003,270.0000
36.7,2,32.053810408,126.000000000,300.0116,180.0000
36.8,0,32.000000000,126.000000000,0.0000,0.0000
36.8,1,32.124999999,126.018300712,0.0003,270.0000
36.8,2,32.053630054,126.000000000,300.0116,180.0000
36.9,0,32.000000000,126.000000000,0.0000,0.0000
36.9,1,32.124999999,126.018268921,0.0003,270.0000
36.9,2,32.053449700,126.000000000,300.0116,180.0000
37.0,0,32.000000000,126.000000000,0.0000,0.0000
37.0,1,32.124999999,126.018237129,0.0003,270.0000
37.0,2,32.053269346,126.000000000,300.0117,180.0000
37.1,0,32.000000000,126.000000000,0.0000,0.0000
37.1,1,32.124999999,126.018205338,0.0003,270.0000
37.1,2,32.053088992,126.000000000,300.0117,180.0000
37.2,0,32.000000000,126.000000000,0.0000,0.0000
37.2,1,32.124999999,126.018173546,0.0003,270.0000
37.2,2,32.052908638,126.000000000,300.0117,180.0000
37.3,0,32.000000000,126.000000000,0.0000,0.0000
37.3,1,32.124999999,126.018141755,0.0003,270.0000
37.3,2,32.052728283,126.000000000,300.0118,180.0000
37.4,0,32.000000000,126.000000000,0.0000,0.0000
37.4,1,32.124999999,126.018109963,0.0003,270.0000
37.4,2,32.052547929,126.000000000,300.0118,180.0000
37.5,0,32.000000000,126.000000000,0.0000,0.0000
37.5,1,32.124999999,126.018078172,0.0003,270.0000
37.5,2,32.052367575,126.000000000,300.0118,180.0000
37.6,0,32.000000000,126.000000000,0.0000,0.0000
37.6,1,32.124999998,126.018046380,0.0003,270.0000
37.6,2,32.052187221,126.000000000,300.0119,180.0000
37.7,0,32.000000000,126.000000000,0.0000,0.0000
37.7,1,32.124999998,126.018014589,0.0003,270.0000
37.7,2,32.052006867,126.000000000,300.0119,180.0000
37.8,0,32.000000000,126.000000000,0.0000,0.0000
37.8,1,32.124999998,126.017982797,0.0003,270.0000
37.8,2,32.051826513,126.000000000,300.0119,180.0000
37.9,0,32.000000000,126.000000000,0.0000,0.0000
37.9,1,32.124999998,126.017951005,0.0003,270.0000
37.9,2,32.051646159,126.000000000,300.0120,180.0000
38.0,0,32.000000000,126.000000000,0.0000,0.0000
38.0,1,32.124999998,126.017919214,0.0003,270.0000
38.0,2,32.051465805,126.000000000,300.0120,180.0000
38.1,0,32.000000000,126.000000000,0.0000,0.0000
38.1,1,32.124999998,126.017887422,0.0003,270.0000
38.1,2,32.051285451,126.000000000,300.0120,180.0000
38.2,0,32.000000000,126.000000000,0.0000,0.0000
38.2,1,32.124999998,126.017855631,0.0003,270.0000
38.2,2,32.051105097,126.000000000,300.0121,180.0000
38.3,0,32.000000000,126.000000000,0.0000,0.0000
38.3,1,32.124999998,126.017823839,0.0003,270.0000
38.3,2,32.050924742,126.000000000,300.0121,180.0000
38.4,0,32.000000000,126.000000000,0.0000,0.0000
38.4,1,32.124999998,126.017792048,0.0003,270.0000
38.4,2,32.050744388,126.000000000,300.0121,180.0000
38.5,0,32.000000000,126.000000000,0.0000,0.0000
38.5,1,32.124999998,126.017760256,0.0003,270.0000
38.5,2,32.050564034,126.000000000,300.0121,180.0000
38.6,0,32.000000000,126.000000000,0.0000,0.0000
38.6,1,32.124999998,126.017728465,0.0003,270.0000
38.6,2,32.050383680,126.000000000,300.0122,180.0000
38.7,0,32.000000000,126.000000000,0.0000,0.0000
38.7,1,32.124999998,126.017696673,0.0003,270.0000
38.7,2,32.050203326,126.000000000,300.0122,180.0000
38.8,0,32.000000000,126.000000000,0.0000,0.0000
38.8,1,32.124999998,126.017664882,0.0003,270.0000
38.8,2,32.050022972,126.000000000,300.0122,180.0000
38.9,0,32.000000000,126.000000000,0.0000,0.0000
38.9,1,32.124999998,126.017633090,0.0003,270.0000
38.9,2,32.049842617,126.000000000,300.0123,180.0000
39.0,0,32.000000000,126.000000000,0.0000,0.0000
39.0,1,32.124999998,126.017601298,0.0003,270.0000
39.0,2,32.049662263,126.000000000,300.0123,180.0000
39.1,0,32.000000000,126.000000000,0.0000,0.0000
39.1,1,32.124999998,126.017569507,0.0003,270.0000
39.1,2,32.049481909,126.000000000,300.0123,180.0000
39.2,0,32.000000000,126.000000000,0.0000,0.0000
39.2,1,32.124999998,126.017537715,0.0003,270.0000
39.2,2,32.049301555,126.000000000,300.0124,180.0000
39.3,0,32.000000000,126.000000000,0.0000,0.0000
39.3,1,32.124999998,126.017505924,0.0003,270.0000
39.3,2,32.049121201,126.000000000,300.0124,180.0000
39.4,0,32.000000000,126.000000000,0.0000,0.0000
39.4,1,32.124999998,126.017474132,0.0003,270.0000
39.4,2,32.048940847,126.000000000,300.0124,180.0000
39.5,0,32.000000000,126.000000000,0.0000,0.0000
39.5,1,32.124999998,126.017442341,0.0003,270.0000
39.5,2,32.048760492,126.000000000,300.0125,180.0000
39.6,0,32.000000000,126.000000000,0.0000,0.0000
39.6,1,32.124999998,126.017410549,0.0003,270.0000
39.6,2,32.048580138,126.000000000,300.0125,180.0000
39.7,0,32.000000000,126.000000000,0.0000,0.0000
39.7,1,32.124999998,126.017378758,0.0003,270.0000
39.7,2,32.048399784,126.000000000,300.0125,180.0000
39.8,0,32.000000000,126.000000000,0.0000,0.0000
39.8,1,32.124999998,126.017346966,0.0003,270.0000
39.8,2,32.048219430,126.000000000,300.0126,180.0000
39.9,0,32.000000000,126.000000000,0.0000,0.0000
39.9,1,32.124999998,126.017315175,0.0003,270.0000
39.9,2,32.048039076,126.000000000,300.0126,180.0000
40.0,0,32.000000000,126.000000000,0.0000,0.0000
40.0,1,32.124999998,126.017283383,0.0003,270.0000
40.0,2,32.047858721,126.000000000,300.0126,180.0000
40.1,0,32.000000000,126.000000000,0.0000,0.0000
40.1,1,32.124999998,126.017251592,0.0003,270.0000
40.1,2,32.047678367,126.000000000,300.0127,180.0000
40.2,0,32.000000000,126.000000000,0.0000,0.0000
40.2,1,32.124999998,126.017219800,0.0003,270.0000
40.2,2,32.047498013,126.000000000,300.0127,180.0000
40.3,0,32.000000000,126.000000000,0.0000,0.0000
40.3,1,32.124999998,126.017188008,0.0003,270.0000
40.3,2,32.047317659,126.000000000,300.0127,180.0000
40.4,0,32.000000000,126.000000000,0.0000,0.0000
40.4,1,32.124999998,126.017156217,0.0003,270.0000
40.4,2,32.047137304,126.000000000,300.0127,180.0000
40.5,0,32.000000000,126.000000000,0.0000,0.0000
40.5,1,32.124999998,126.017124425,0.0003,270.0000
40.5,2,32.046956950,126.000000000,300.0128,180.0000
40.6,0,32.000000000,126.000000000,0.0000,0.0000
40.6,1,32.124999998,126.017092634,0.0003,270.0000
40.6,2,32.046776596,126.000000000,300.0128,180.0000
40.7,0,32.000000000,126.000000000,0.0000,0.0000
40.7,1,32.124999998,126.017060842,0.0003,270.0000
40.7,2,32.046596242,126.000000000,300.0128,180.0000
40.8,0,32.000000000,126.000000000,0.0000,0.0000
40.8,1,32.124999998,126.017029051,0.0003,270.0000
40.8,2,32.046415887,126.000000000,300.0129,180.0000
40.9,0,32.000000000,126.000000000,0.0000,0.0000
40.9,1,32.124999998,126.016997259,0.0003,270.0000
40.9,2,32.046235533,126.000000000,300.0129,180.0000
41.0,0,32.000000000,126.000000000,0.0000,0.0000
41.0,1,32.124999998,126.016965468,0.0003,270.0000
41.0,2,32.046055179,126.000000000,300.0129,180.0000
41.1,0,32.000000000,126.000000000,0.0000,0.0000
41.1,1,32.124999998,126.016933676,0.0003,270.0000
41.1,2,32.045874825,126.000000000,300.0130,180.0000
41.2,0,32.000000000,126.000000000,0.0000,0.0000
41.2,1,32.124999998,126.016901885,0.0003,270.0000
41.2,2,32.045694470,126.000000000,300.0130,180.0000
41.3,0,32.000000000,126.000000000,0.0000,0.0000
41.3,1,32.124999998,126.016870093,0.0003,270.0000
41.3,2,32.045514116,126.000000000,300.0130,180.0000
41.4,0,32.000000000,126.000000000,0.0000,0.0000
41.4,1,32.124999998,126.016838301,0.0003,270.0000
41.4,2,32.045333762,126.000000000,300.0131,180.0000
41.5,0,32.000000000,126.000000000,0.0000,0.0000
41.5,1,32.124999998,126.016806510,0.0003,270.0000
41.5,2,32.045153407,126.000000000,300.0131,180.0000
41.6,0,32.000000000,126.000000000,0.0000,0.0000
41.6,1,32.124999998,126.016774718,0.0003,270.0000
41.6,2,32.044973053,126.000000000,300.0131,180.0000
41.7,0,32.000000000,126.000000000,0.0000,0.0000
41.7,1,32.124999998,126.016742927,0.0003,270.0000
41.7,2,32.044792699,126.000000000,300.0132,180.0000
41.8,0,32.000000000,126.000000000,0.0000,0.0000
41.8,1,32.124999998,126.016711135,0.0003,270.0000
41.8,2,32.044612344,126.000000000,300.0132,180.0000
41.9,0,32.000000000,126.000000000,0.0000,0.0000
41.9,1,32.124999998,126.016679344,0.0003,270.0000
41.9,2,32.044431990,126.000000000,300.0132,180.0000
42.0,0,32.000000000,126.000000000,0.0000,0.0000
42.0,1,32.124999998,126.016647552,0.0003,270.0000
42.0,2,32.044251636,126.000000000,300.0133,180.0000
42.1,0,32.000000000,126.000000000,0.0000,0.0000
42.1,1,32.124999998,126.016615761,0.0003,270.0000
42.1,2,32.044071281,126.000000000,300.0133,180.0000
42.2,0,32.000000000,126.000000000,0.0000,0.0000
42.2,1,32.124999998,126.016583969,0.0003,270.0000
42.2,2,32.043890927,126.000000000,300.0133,180.0000
42.3,0,32.000000000,126.000000000,0.0000,0.0000
42.3,1,32.124999998,126.016552178,0.0003,270.0000
42.3,2,32.043710573,126.000000000,300.0133,180.0000
42.4,0,32.000000000,126.000000000,0.0000,0.0000
42.4,1,32.124999998,126.016520386,0.0003,270.0000
42.4,2,32.043530218,126.000000000,300.0134,180.0000
42.5,0,32.000000000,126.000000000,0.0000,0.0000
42.5,1,32.124999998,126.016488594,0.0003,270.0000
42.5,2,32.043349864,126.000000000,300.0134,180.0000
42.6,0,32.000000000,126.000000000,0.0000,0.0000
42.6,1,32.124999998,126.016456803,0.0003,270.0000
42.6,2,32.043169510,126.000000000,300.0134,180.0000
42.7,0,32.000000000,126.000000000,0.0000,0.0000
42.7,1,32.124999998,126.016425011,0.0003,270.0000
42.7,2,32.042989155,126.000000000,300.0135,180.0000
42.8,0,32.000000000,126.000000000,0.0000,0.0000
42.8,1,32.124999998,126.016393220,0.0003,270.0000
42.8,2,32.042808801,126.000000000,300.0135,180.0000
42.9,0,32.000000000,126.000000000,0.0000,0.0000
42.9,1,32.124999998,126.016361428,0.0003,270.0000
42.9,2,32.042628447,126.000000000,300.0135,180.0000
43.0,0,32.000000000,126.000000000,0.0000,0.0000
43.0,1,32.124999998,126.016329637,0.0003,270.0000
43.0,2,32.042448092,126.000000000,300.0136,180.0000
43.1,0,32.000000000,126.000000000,0.0000,0.0000
43.1,1,32.124999998,126.016297845,0.0003,270.0000
43.1,2,32.042267738,126.000000000,300.0136,180.0000
43.2,0,32.000000000,126.000000000,0.0000,0.0000
43.2,1,32.124999998,126.016266054,0.0003,270.0000
43.2,2,32.042087383,126.000000000,300.0136,180.0000
43.3,0,32.000000000,126.000000000,0.0000,0.0000
43.3,1,32.124999998,126.016234262,0.0003,270.0000
43.3,2,32.041907029,126.000000000,300.0137,180.0000
43.4,0,32.000000000,126.000000000,0.0000,0.0000
43.4,1,32.124999998,126.016202471,0.0003,270.0000
43.4,2,32.041726675,126.000000000,300.0137,180.0000
43.5,0,32.000000000,126.000000000,0.0000,0.0000
43.5,1,32.124999998,126.016170679,0.0003,270.0000
43.5,2,32.041546320,126.000000000,300.0137,180.0000
43.6,0,32.000000000,126.000000000,0.0000,0.0000
43.6,1,32.124999998,126.016138888,0.0003,270.0000
43.6,2,32.041365966,126.000000000,300.0138,180.0000
43.7,0,32.000000000,126.000000000,0.0000,0.0000
43.7,1,32.124999998,126.016107096,0.0003,270.0000
43.7,2,32.041185611,126.000000000,300.0138,180.0000
43.8,0,32.000000000,126.000000000,0.0000,0.0000
43.8,1,32.124999998,126.016075304,0.0003,270.0000
43.8,2,32.041005257,126.000000000,300.0138,180.0000
43.9,0,32.000000000,126.000000000,0.0000,0.0000
43.9,1,32.124999998,126.016043513,0.0003,270.0000
43.9,2,32.040824903,126.000000000,300.0138,180.0000
44.0,0,32.000000000,126.000000000,0.0000,0.0000
44.0,1,32.124999998,126.016011721,0.0003,270.0000
44.0,2,32.040644548,126.000000000,300.0139,180.0000
44.1,0,32.000000000,126.000000000,0.0000,0.0000
44.1,1,32.124999998,126.015979930,0.0003,270.0000
44.1,2,32.040464194,126.000000000,300.0139,180.0000
44.2,0,32.000000000,126.000000000,0.0000,0.0000
44.2,1,32.124999998,126.015948138,0.0003,270.0000
44.2,2,32.040283839,126.000000000,300.0139,180.0000
44.3,0,32.000000000,126.000000000,0.0000,0.0000
44.3,1,32.124999998,126.015916347,0.0003,270.0000
44.3,2,32.040103485,126.000000000,300.0140,180.0000
44.4,0,32.000000000,126.000000000,0.0000,0.0000
44.4,1,32.124999998,126.015884555,0.0003,270.0000
44.4,2,32.039923130,126.000000000,300.0140,180.0000
44.5,0,32.000000000,126.000000000,0.0000,0.0000
44.5,1,32.124999998,126.015852764,0.0003,270.0000
44.5,2,32.039742776,126.000000000,300.0140,180.0000
44.6,0,32.000000000,126.000000000,0.0000,0.0000
44.6,1,32.124999998,126.015820972,0.0003,270.0000
44.6,2,32.039562422,126.000000000,300.0141,180.0000
44.7,0,32.000000000,126.000000000,0.0000,0.0000
44.7,1,32.124999998,126.015789181,0.0003,270.0000
44.7,2,32.039382067,126.000000000,300.0141,180.0000
44.8,0,32.000000000,126.000000000,0.0000,0.0000
44.8,1,32.124999998,126.015757389,0.0003,270.0000
44.8,2,32.039201713,126.000000000,300.0141,180.0000
44.9,0,32.000000000,126.000000000,0.0000,0.0000
44.9,1,32.124999998,126.015725597,0.0003,270.0000
44.9,2,32.039021358,126.000000000,300.0142,180.0000
45.0,0,32.000000000,126.000000000,0.0000,0.0000
45.0,1,32.124999998,126.015693806,0.0003,270.0000
45.0,2,32.038841004,126.000000000,300.0142,180.0000
45.1,0,32.000000000,126.000000000,0.0000,0.0000
45.1,1,32.124999998,126.015662014,0.0003,270.0000
45.1,2,32.038660649,126.000000000,300.0142,180.0000
45.2,0,32.000000000,126.000000000,0.0000,0.0000
45.2,1,32.124999998,126.015630223,0.0003,270.0000
45.2,2,32.038480295,126.000000000,300.0143,180.0000
45.3,0,32.000000000,126.000000000,0.0000,0.0000
45.3,1,32.124999998,126.015598431,0.0004,270.0000
45.3,2,32.038299940,126.000000000,300.0143,180.0000
45.4,0,32.000000000,126.000000000,0.0000,0.0000
45.4,1,32.124999998,126.015566640,0.0004,270.0000
45.4,2,32.038119586,126.000000000,300.0143,180.0000
45.5,0,32.000000000,126.000000000,0.0000,0.0000
45.5,1,32.124999998,126.015534848,0.0004,270.0000
45.5,2,32.037939231,126.000000000,300.0144,180.0000
45.6,0,32.000000000,126.000000000,0.0000,0.0000
45.6,1,32.124999998,126.015503057,0.0004,270.0000
45.6,2,32.037758877,126.000000000,300.0144,180.0000
45.7,0,32.000000000,126.000000000,0.0000,0.0000
45.7,1,32.124999998,126.015471265,0.0004,270.0000
45.7,2,32.037578522,126.000000000,300.0144,180.0000
45.8,0,32.000000000,126.000000000,0.0000,0.0000
45.8,1,32.124999998,126.015439474,0.0004,270.0000
45.8,2,32.037398168,126.000000000,300.0144,180.0000
45.9,0,32.000000000,126.000000000,0.0000,0.0000
45.9,1,32.124999998,126.015407682,0.0004,270.0000
45.9,2,32.037217813,126.000000000,300.0145,180.0000
46.0,0,32.000000000,126.000000000,0.0000,0.0000
46.0,1,32.124999998,126.015375891,0.0004,270.0000
46.0,2,32.037037459,126.000000000,300.0145,180.0000
46.1,0,32.000000000,126.000000000,0.0000,0.0000
46.1,1,32.124999998,126.015344099,0.0004,270.0000
46.1,2,32.036857104,126.000000000,300.0145,180.0000
46.2,0,32.000000000,126.000000000,0.0000,0.0000
46.2,1,32.124999998,126.015312307,0.0004,270.0000
46.2,2,32.036676750,126.000000000,300.0146,180.0000
46.3,0,32.000000000,126.000000000,0.0000,0.0000
46.3,1,32.124999998,126.015280516,0.0004,270.0000
46.3,2,32.036496395,126.000000000,300.0146,180.0000
46.4,0,32.000000000,126.000000000,0.0000,0.0000
46.4,1,32.124999998,126.015248724,0.0004,270.0000
46.4,2,32.036316040,126.000000000,300.0146,180.0000
46.5,0,32.000000000,126.000000000,0.0000,0.0000
46.5,1,32.124999998,126.015216933,0.0004,270.0000
46.5,2,32.036135686,126.000000000,300.0147,180.0000
46.6,0,32.000000000,126.000000000,0.0000,0.0000
46.6,1,32.124999998,126.015185141,0.0004,270.0000
46.6,2,32.035955331,126.000000000,300.0147,180.0000
46.7,0,32.000000000,126.000000000,0.0000,0.0000
46.7,1,32.124999998,126.015153350,0.0004,270.0000
46.7,2,32.035774977,126.000000000,300.0147,180.0000
46.8,0,32.000000000,126.000000000,0.0000,0.0000
46.8,1,32.124999998,126.015121558,0.0004,270.0000
46.8,2,32.035594622,126.000000000,300.0148,180.0000
46.9,0,32.000000000,126.000000000,0.0000,0.0000
46.9,1,32.124999998,126.015089767,0.0004,270.0000
46.9,2,32.035414268,126.000000000,300.0148,180.0000
47.0,0,32.000000000,126.000000000,0.0000,0.0000
47.0,1,32.124999998,126.015057975,0.0004,270.0000
47.0,2,32.035233913,126.000000000,300.0148,180.0000
47.1,0,32.000000000,126.000000000,0.0000,0.0000
47.1,1,32.124999998,126.015026184,0.0004,270.0000
47.1,2,32.035053558,126.000000000,300.0149,180.0000
47.2,0,32.000000000,126.000000000,0.0000,0.0000
47.2,1,32.124999998,126.014994392,0.0004,270.0000
47.2,2,32.034873204,126.000000000,300.0149,180.0000
47.3,0,32.000000000,126.000000000,0.0000,0.0000
47.3,1,32.124999998,126.014962600,0.0004,270.0000
47.3,2,32.034692849,126.000000000,300.0149,180.0000
47.4,0,32.000000000,126.000000000,0.0000,0.0000
47.4,1,32.124999998,126.014930809,0.0004,270.0000
47.4,2,32.034512495,126.000000000,300.0150,180.0000
47.5,0,32.000000000,126.000000000,0.0000,0.0000
47.5,1,32.124999998,126.014899017,0.0004,270.0000
47.5,2,32.034332140,126.000000000,300.0150,180.0000
47.6,0,32.000000000,126.000000000,0.0000,0.0000
47.6,1,32.124999998,126.014867226,0.0004,270.0000
47.6,2,32.034151785,126.000000000,300.0150,180.0000
47.7,0,32.000000000,126.000000000,0.0000,0.0000
47.7,1,32.124999998,126.014835434,0.0004,270.0000
47.7,2,32.033971431,126.000000000,300.0150,180.0000
47.8,0,32.000000000,126.000000000,0.0000,0.0000
47.8,1,32.124999998,126.014803643,0.0004,270.0000
47.8,2,32.033791076,126.000000000,300.0151,180.0000
47.9,0,32.000000000,126.000000000,0.0000,0.0000
47.9,1,32.124999998,126.014771851,0.0004,270.0000
47.9,2,32.033610722,126.000000000,300.0151,180.0000
48.0,0,32.000000000,126.000000000,0.0000,0.0000
48.0,1,32.124999998,126.014740060,0.0004,270.0000
48.0,2,32.033430367,126.000000000,300.0151,180.0000
48.1,0,32.000000000,126.000000000,0.0000,0.0000
48.1,1,32.124999998,126.014708268,0.0004,270.0000
48.1,2,32.033250012,126.000000000,300.0152,180.0000
48.2,0,32.000000000,126.000000000,0.0000,0.0000
48.2,1,32.124999998,126.014676477,0.0004,270.0000
48.2,2,32.033069658,126.000000000,300.0152,180.0000
48.3,0,32.000000000,126.000000000,0.0000,0.0000
48.3,1,32.124999998,126.014644685,0.0004,270.0000
48.3,2,32.032889303,126.000000000,300.0152,180.0000
48.4,0,32.000000000,126.000000000,0.0000,0.0000
48.4,1,32.124999998,126.014612893,0.0004,270.0000
48.4,2,32.032708948,126.000000000,300.0153,180.0000
48.5,0,32.000000000,126.000000000,0.0000,0.0000
48.5,1,32.124999998,126.014581102,0.0004,270.0000
48.5,2,32.032528594,126.000000000,300.0153,180.0000
48.6,0,32.000000000,126.000000000,0.0000,0.0000
48.6,1,32.124999998,126.014549310,0.0004,270.0000
48.6,2,32.032348239,126.000000000,300.0153,180.0000
48.7,0,32.000000000,126.000000000,0.0000,0.0000
48.7,1,32.124999998,126.014517519,0.0004,270.0000
48.7,2,32.032167884,126.000000000,300.0154,180.0000
48.8,0,32.000000000,126.000000000,0.0000,0.0000
48.8,1,32.124999998,126.014485727,0.0004,270.0000
48.8,2,32.031987530,126.000000000,300.0154,180.0000
48.9,0,32.000000000,126.000000000,0.0000,0.0000
48.9,1,32.124999998,126.014453936,0.0004,270.0000
48.9,2,32.031807175,126.000000000,300.0154,180.0000
49.0,0,32.000000000,126.000000000,0.0000,0.0000
49.0,1,32.124999998,126.014422144,0.0004,270.0000
49.0,2,32.031626820,126.000000000,300.0155,180.0000
49.1,0,32.000000000,126.000000000,0.0000,0.0000
49.1,1,32.124999998,126.014390353,0.0004,270.0000
49.1,2,32.031446466,126.000000000,300.0155,180.0000
49.2,0,32.000000000,126.000000000,0.0000,0.0000
49.2,1,32.124999998,126.014358561,0.0004,270.0000
49.2,2,32.031266111,126.000000000,300.0155,180.0000
49.3,0,32.000000000,126.000000000,0.0000,0.0000
49.3,1,32.124999998,126.014326770,0.0004,270.0000
49.3,2,32.031085756,126.000000000,300.0155,180.0000
49.4,0,32.000000000,126.000000000,0.0000,0.0000
49.4,1,32.124999998,126.014294978,0.0004,270.0000
49.4,2,32.030905402,126.000000000,300.0156,180.0000
49.5,0,32.000000000,126.000000000,0.0000,0.0000
49.5,1,32.124999998,126.014263187,0.0004,270.0000
49.5,2,32.030725047,126.000000000,300.0156,180.0000
49.6,0,32.000000000,126.000000000,0.0000,0.0000
49.6,1,32.124999998,126.014231395,0.0004,270.0000
49.6,2,32.030544692,126.000000000,300.0156,180.0000
49.7,0,32.000000000,126.000000000,0.0000,0.0000
49.7,1,32.124999998,126.014199603,0.0004,270.0000
49.7,2,32.030364337,126.000000000,300.0157,180.0000
49.8,0,32.000000000,126.000000000,0.0000,0.0000
49.8,1,32.124999998,126.014167812,0.0004,270.0000
